solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,act_tol,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
1,iterative,auto,warm,1,0.0,0.01,40,0.5,0.2,fixed,1000,780,2461,1.312469354000001,0.4586311030000161,0.8538382509999849,70.99999999999993
1,iterative,auto,warm,1,0.0,0.001,40,0.5,0.2,fixed,1000,780,3107,1.3735805150000004,0.541081611000024,0.8324989039999764,71.0
1,iterative,auto,warm,1,0.0,0.0001,40,0.5,0.2,fixed,1000,780,2916,1.4894561509999988,0.5970391449999823,0.8924170060000165,71.0
1,iterative,auto,warm,1,0.0,1e-05,40,0.5,0.2,fixed,1000,780,3076,1.5963757709999982,0.5895248979999792,1.006850873000019,71.0
2,iterative,auto,warm,1,0.0,0.0,40,0.5,0.2,fixed,1000,780,2467,1.1587283179999872,0.5657194119999929,0.5930089059999943,63.00000000000003
2,iterative,auto,warm,1,0.0,0.125,40,0.5,0.2,fixed,1000,780,1903,1.3067036150000035,0.5361419370000107,0.7705616779999929,63.00000000000001
2,iterative,auto,warm,1,0.0,0.1,40,0.5,0.2,fixed,1000,780,2252,1.2477133699999996,0.3812444750000026,0.866468894999997,62.99999999999999
2,iterative,auto,warm,1,0.0,0.075,40,0.5,0.2,fixed,1000,780,2005,1.4452337749999913,0.6221921510000072,0.8230416239999839,62.99999999999998
2,iterative,auto,warm,1,0.0,0.05,40,0.5,0.2,fixed,1000,780,2040,1.439510593999998,0.5383810149999704,0.9011295790000275,63.00000000000001
2,iterative,auto,warm,1,0.0,0.01,40,0.5,0.2,fixed,1000,780,2299,1.2182667769999966,0.4570918640000059,0.7611749129999907,63.0
2,iterative,auto,warm,1,0.0,0.001,40,0.5,0.2,fixed,1000,780,2650,1.0352652259999928,0.21431897599998706,0.8209462500000058,63.0
2,iterative,auto,warm,1,0.0,0.0001,40,0.5,0.2,fixed,1000,780,3223,1.3417459660000048,0.3273484209999964,1.0143975450000084,63.0
2,iterative,auto,warm,1,0.0,1e-05,40,0.5,0.2,fixed,1000,780,2780,1.3334146429999976,0.4442597150000154,0.8891549279999822,63.0
3,iterative,auto,warm,1,0.0,0.0,40,0.5,0.2,fixed,1000,780,3897,3.7478900939999984,2.920691910999992,0.8271981830000072,82.04786680541099
3,iterative,auto,warm,1,0.0,0.125,40,0.5,0.2,fixed,1000,780,1756,3.8810411010000085,2.492794956000012,1.3882461449999963,82.04786680541099
3,iterative,auto,warm,1,0.0,0.1,40,0.5,0.2,fixed,1000,780,1557,4.024957966000002,2.5255101749999653,1.499447791000037,82.04786680541089
3,iterative,auto,warm,1,0.0,0.075,40,0.5,0.2,fixed,1000,780,1767,4.413120595999999,2.6900195490000134,1.723101046999986,82.04786680541106
3,iterative,auto,warm,1,0.0,0.05,40,0.5,0.2,fixed,1000,780,1676,4.524854244000012,2.736605517000001,1.7882487270000098,82.04786680541122
3,iterative,auto,warm,1,0.0,0.01,40,0.5,0.2,fixed,1000,780,1673,6.239163134999997,3.0637730629999997,3.1753900719999986,82.04786680541103
3,iterative,auto,warm,1,0.0,0.001,40,0.5,0.2,fixed,1000,780,1509,6.610981013,3.0433233959999915,3.567657617000009,82.04786680541096
3,iterative,auto,warm,1,0.0,0.0001,40,0.5,0.2,fixed,1000,780,1451,7.695005022000004,3.3132363600000185,4.381768661999985,82.04786680541105
3,iterative,auto,warm,1,0.0,1e-05,40,0.5,0.2,fixed,1000,780,1784,7.6520286709999965,3.2577306329999938,4.394298038000002,82.04786680541122
4,iterative,auto,warm,1,0.0,0.0,40,0.5,0.2,fixed,1000,780,2175,0.7589035929999852,0.1376634670000101,0.6212401259999751,64.0
4,iterative,auto,warm,1,0.0,0.125,40,0.5,0.2,fixed,1000,780,2550,0.9737977579999892,0.2332021600000189,0.7405955979999703,64.0
4,iterative,auto,warm,1,0.0,0.1,40,0.5,0.2,fixed,1000,780,1794,0.7850615000000118,0.13001441499994826,0.6550470850000636,64.0
4,iterative,auto,warm,1,0.0,0.075,40,0.5,0.2,fixed,1000,780,2580,0.9014798069999871,0.15572858599998085,0.7457512210000061,64.0
4,iterative,auto,warm,1,0.0,0.05,40,0.5,0.2,fixed,1000,780,1738,0.659920996000011,0.11707106200003635,0.5428499339999746,64.0
4,iterative,auto,warm,1,0.0,0.01,40,0.5,0.2,fixed,1000,780,2397,1.029457944000001,0.2699143219999769,0.7595436220000238,64.0
4,iterative,auto,warm,1,0.0,0.001,40,0.5,0.2,fixed,1000,780,2536,0.9630241659999969,0.16293068699999935,0.8000934789999974,64.0
4,iterative,auto,warm,1,0.0,0.0001,40,0.5,0.2,fixed,1000,780,2504,0.8742702749999864,0.12021616300003755,0.7540541119999489,64.0
4,iterative,auto,warm,1,0.0,1e-05,40,0.5,0.2,fixed,1000,780,1869,0.7828553589999956,0.08197947599998656,0.700875883000009,64.0
0,iterative,auto,warm,1,0.0,0.0,50,0.5,0.2,fixed,1000,1225,4101,8.479240754,7.050878571,1.4283621829999988,123.00000000000084
0,iterative,auto,warm,1,0.0,0.125,50,0.5,0.2,fixed,1000,1225,2884,6.7723013269999965,4.6263055369999995,2.1459957899999966,122.99999999999615
0,iterative,auto,warm,1,0.0,0.1,50,0.5,0.2,fixed,1000,1225,2451,6.45439214,4.351046882000001,2.1033452579999974,123.00000000000132
0,iterative,auto,warm,1,0.0,0.075,50,0.5,0.2,fixed,1000,1225,2445,7.0755431380000005,4.739701100999998,2.3358420370000026,122.9999999999997
0,iterative,auto,warm,1,0.0,0.05,50,0.5,0.2,fixed,1000,1225,2559,6.994254660999999,4.572273411999994,2.4219812490000048,122.99999999999984
0,iterative,auto,warm,1,0.0,0.01,50,0.5,0.2,fixed,1000,1225,2393,6.612889384000006,4.2521202279999954,2.3607691560000106,122.99999999999862
0,iterative,auto,warm,1,0.0,0.001,50,0.5,0.2,fixed,1000,1225,2288,7.288967348999996,4.570993783000006,2.71797356599999,122.99999999999712
0,iterative,auto,warm,1,0.0,0.0001,50,0.5,0.2,fixed,1000,1225,2212,7.20664696,4.497121928999995,2.7095250310000054,122.99999999999777
0,iterative,auto,warm,1,0.0,1e-05,50,0.5,0.2,fixed,1000,1225,2217,7.415617794999997,4.771646479999988,2.6439713150000093,122.99999999999943
1,iterative,auto,warm,1,0.0,0.0,50,0.5,0.2,fixed,1000,1225,4101,8.864030735,7.425889198000008,1.4381415369999928,121.38709677419348
1,iterative,auto,warm,1,0.0,0.125,50,0.5,0.2,fixed,1000,1225,3987,9.737565533999998,6.754087998000003,2.9834775359999948,121.38709677419297
1,iterative,auto,warm,1,0.0,0.1,50,0.5,0.2,fixed,1000,1225,3388,8.216723642999995,5.837811480999989,2.378912162000006,121.38709677419351
1,iterative,auto,warm,1,0.0,0.075,50,0.5,0.2,fixed,1000,1225,4299,9.079997479,6.4945912400000045,2.585406238999994,121.38709677419365
1,iterative,auto,warm,1,0.0,0.05,50,0.5,0.2,fixed,1000,1225,4231,10.023280069999998,6.317539965000037,3.705740104999961,121.38709677419456
1,iterative,auto,warm,1,0.0,0.01,50,0.5,0.2,fixed,1000,1225,3870,9.918681011000004,6.477479335000013,3.4412016759999915,121.38709677419355
1,iterative,auto,warm,1,0.0,0.001,50,0.5,0.2,fixed,1000,1225,2493,9.93161028099999,6.5817881199999855,3.3498221610000063,121.38709677419372
1,iterative,auto,warm,1,0.0,0.0001,50,0.5,0.2,fixed,1000,1225,2239,9.910094101,5.974728623000004,3.935365477999994,121.38709677419365
1,iterative,auto,warm,1,0.0,1e-05,50,0.5,0.2,fixed,1000,1225,2213,11.339043815000027,6.67705684500001,4.661986970000015,121.38709677419344
2,iterative,auto,warm,1,0.0,0.0,50,0.5,0.2,fixed,1000,1225,3368,4.559681329,3.2151786190000284,1.344502709999972,121.99999999999662
2,iterative,auto,warm,1,0.0,0.125,50,0.5,0.2,fixed,1000,1225,2971,4.489313976000005,2.6491506579999964,1.840163318000009,122.00000000000536
2,iterative,auto,warm,1,0.0,0.1,50,0.5,0.2,fixed,1000,1225,3264,4.259341513999998,2.4345840530000373,1.8247574609999615,122.0
2,iterative,auto,warm,1,0.0,0.075,50,0.5,0.2,fixed,1000,1225,3040,4.34464104700001,2.475988357999995,1.8686526890000152,122.00000000000021
2,iterative,auto,warm,1,0.0,0.05,50,0.5,0.2,fixed,1000,1225,3054,3.8659959800000085,1.991975371000024,1.8740206089999845,121.99999999999987
2,iterative,auto,warm,1,0.0,0.01,50,0.5,0.2,fixed,1000,1225,2171,4.192424670000008,2.3037293370000214,1.8886953329999867,122.00000000000006
2,iterative,auto,warm,1,0.0,0.001,50,0.5,0.2,fixed,1000,1225,2185,4.156251802000013,2.071833285000025,2.0844185169999894,122.00000000000004
2,iterative,auto,warm,1,0.0,0.0001,50,0.5,0.2,fixed,1000,1225,2973,4.666366020999988,2.4830620809999573,2.1833039400000303,122.0
2,iterative,auto,warm,1,0.0,1e-05,50,0.5,0.2,fixed,1000,1225,3504,4.238700384999987,2.172245513000007,2.06645487199998,122.0
3,iterative,auto,warm,1,0.0,0.0,50,0.5,0.2,fixed,1000,1225,4113,9.395480891999997,7.833686926999973,1.5617939650000208,123.43150684931614
3,iterative,auto,warm,1,0.0,0.125,50,0.5,0.2,fixed,1000,1225,4630,9.999217187999989,6.596416446000006,3.4028007419999824,123.4315068493143
3,iterative,auto,warm,1,0.0,0.1,50,0.5,0.2,fixed,1000,1225,4389,8.884935208000002,5.657975988999965,3.2269592190000367,123.43150684931514
3,iterative,auto,warm,1,0.0,0.075,50,0.5,0.2,fixed,1000,1225,4002,9.240922101999983,5.842764647999985,3.398157454,123.43150684931506
3,iterative,auto,warm,1,0.0,0.05,50,0.5,0.2,fixed,1000,1225,3397,8.92704544999998,6.116345785999954,2.810699664000026,123.43150684931496
3,iterative,auto,warm,1,0.0,0.01,50,0.5,0.2,fixed,1000,1225,4324,10.682598995000006,6.4980349859999915,4.184564009000013,123.43150684931496
3,iterative,auto,warm,1,0.0,0.001,50,0.5,0.2,fixed,1000,1225,2346,10.680911365000012,6.10506499899995,4.5758463660000634,123.43150684931514
3,iterative,auto,warm,1,0.0,0.0001,50,0.5,0.2,fixed,1000,1225,2232,10.386632482999973,5.991395385000089,4.395237097999882,123.43150684931514
3,iterative,auto,warm,1,0.0,1e-05,50,0.5,0.2,fixed,1000,1225,2225,11.780272399000014,6.506734379999955,5.273538019000056,123.43150684931506
4,iterative,auto,warm,1,0.0,0.0,50,0.5,0.2,fixed,1000,1225,4101,6.236269635999975,4.833570269999996,1.4026993659999791,121.99999999999982
4,iterative,auto,warm,1,0.0,0.125,50,0.5,0.2,fixed,1000,1225,3114,4.271232743000041,2.4652316619999515,1.8060010810000904,121.99999999999993
4,iterative,auto,warm,1,0.0,0.1,50,0.5,0.2,fixed,1000,1225,3759,5.208269483000039,3.142950401000064,2.0653190819999736,121.99999999999977
4,iterative,auto,warm,1,0.0,0.075,50,0.5,0.2,fixed,1000,1225,2284,4.900740120000023,2.770053785000016,2.1306863350000067,121.9999999999986
4,iterative,auto,warm,1,0.0,0.05,50,0.5,0.2,fixed,1000,1225,3201,4.431663707999974,2.3980270450001058,2.033636662999868,121.9999999999995
4,iterative,auto,warm,1,0.0,0.01,50,0.5,0.2,fixed,1000,1225,2069,4.9664328599999985,2.7491677639999352,2.2172650960000624,122.00000000000222
4,iterative,auto,warm,1,0.0,0.001,50,0.5,0.2,fixed,1000,1225,2807,4.610591074000013,2.4832528600000496,2.1273382139999626,122.00000000000004
4,iterative,auto,warm,1,0.0,0.0001,50,0.5,0.2,fixed,1000,1225,2970,4.713275699000008,2.5340159869999184,2.179259712000089,122.00000000000013
4,iterative,auto,warm,1,0.0,1e-05,50,0.5,0.2,fixed,1000,1225,2264,4.33366756199996,2.2441488439998807,2.089518718000079,122.0
0,iterative,auto,warm,1,0.0,0.0,60,0.5,0.2,fixed,1000,1770,5658,25.108047624,21.948533811999997,3.1595138119999966,186.00000000000054
0,iterative,auto,warm,1,0.0,0.125,60,0.5,0.2,fixed,1000,1770,3189,19.401349022999998,14.590354911999993,4.810994111000003,185.9999999999989
0,iterative,auto,warm,1,0.0,0.1,60,0.5,0.2,fixed,1000,1770,2952,18.639311394000003,14.113970724999994,4.525340669000009,185.99999999999974
0,iterative,auto,warm,1,0.0,0.075,60,0.5,0.2,fixed,1000,1770,3371,19.540913718,14.661880885999992,4.879032832000007,185.9999999999989
0,iterative,auto,warm,1,0.0,0.05,60,0.5,0.2,fixed,1000,1770,3098,19.79194789100001,14.268233639000044,5.523714251999962,185.99999999999986
0,iterative,auto,warm,1,0.0,0.01,60,0.5,0.2,fixed,1000,1770,2998,21.145425351,15.320158984000015,5.8252663669999825,186.00000000000148
0,iterative,auto,warm,1,0.0,0.001,60,0.5,0.2,fixed,1000,1770,3105,21.21209481000001,15.205560154000025,6.006534655999986,185.99999999999943
0,iterative,auto,warm,1,0.0,0.0001,60,0.5,0.2,fixed,1000,1770,3001,20.017332969999984,14.007547867000026,6.009785102999957,186.00000000000009
0,iterative,auto,warm,1,0.0,1e-05,60,0.5,0.2,fixed,1000,1770,2802,20.218268005,14.323218102000027,5.895049902999972,186.0000000000016
1,iterative,auto,warm,1,0.0,0.0,60,0.5,0.2,fixed,1000,1770,5101,19.263944501000022,16.401700390999967,2.8622441100000633,166.00000000000006
1,iterative,auto,warm,1,0.0,0.125,60,0.5,0.2,fixed,1000,1770,3589,14.610359591999982,10.537002608000053,4.073356983999929,166.00000000000574
1,iterative,auto,warm,1,0.0,0.1,60,0.5,0.2,fixed,1000,1770,2951,14.348739500000024,9.89714295799999,4.451596542000034,166.00000000000063
1,iterative,auto,warm,1,0.0,0.075,60,0.5,0.2,fixed,1000,1770,3077,13.770576538999991,9.316979157999981,4.453597381000009,166.0000000000099
1,iterative,auto,warm,1,0.0,0.05,60,0.5,0.2,fixed,1000,1770,3584,14.236968872000006,9.86957389899996,4.367394973000047,166.00000000003743
1,iterative,auto,warm,1,0.0,0.01,60,0.5,0.2,fixed,1000,1770,2635,14.069710970000017,9.49040261800002,4.579308351999998,166.00000000000048
1,iterative,auto,warm,1,0.0,0.001,60,0.5,0.2,fixed,1000,1770,2819,14.456667670999991,9.595711999999992,4.860955670999999,165.99999999999295
1,iterative,auto,warm,1,0.0,0.0001,60,0.5,0.2,fixed,1000,1770,2908,14.207021672000053,9.304116498000042,4.902905174000011,165.9999999999979
1,iterative,auto,warm,1,0.0,1e-05,60,0.5,0.2,fixed,1000,1770,2591,13.220457474999991,8.691276389000052,4.529181085999936,165.9999999999996
2,iterative,auto,warm,1,0.0,0.0,60,0.5,0.2,fixed,1000,1770,6101,26.865443599000002,23.754804917000055,3.1106386819999443,182.99999999999702
2,iterative,auto,warm,1,0.0,0.125,60,0.5,0.2,fixed,1000,1770,3965,22.99593673300001,18.10901678099998,4.886919952000029,183.00000000000165
2,iterative,auto,warm,1,0.0,0.1,60,0.5,0.2,fixed,1000,1770,3362,21.53540557999997,16.249495030000162,5.285910549999811,183.0000000000009
2,iterative,auto,warm,1,0.0,0.075,60,0.5,0.2,fixed,1000,1770,3284,22.289257957000018,16.932313460000046,5.356944496999972,182.9999999999997
2,iterative,auto,warm,1,0.0,0.05,60,0.5,0.2,fixed,1000,1770,2787,22.575201247,17.15109316200011,5.424108084999887,183.0
2,iterative,auto,warm,1,0.0,0.01,60,0.5,0.2,fixed,1000,1770,2725,22.52848692600003,16.611020422999953,5.917466503000071,182.99999999999991
2,iterative,auto,warm,1,0.0,0.001,60,0.5,0.2,fixed,1000,1770,3133,23.958035494,17.735257016000052,6.2227784779999515,182.9999999999988
2,iterative,auto,warm,1,0.0,0.0001,60,0.5,0.2,fixed,1000,1770,2769,23.857017088999953,17.054163490999994,6.802853597999957,183.000000000001
2,iterative,auto,warm,1,0.0,1e-05,60,0.5,0.2,fixed,1000,1770,3010,22.65164769200004,16.430939544999884,6.220708147000152,183.00000000000125
3,iterative,auto,warm,1,0.0,0.0,60,0.5,0.2,fixed,1000,1770,6132,26.04550768399997,22.62608121200003,3.4194264719999414,171.47321428571414
3,iterative,auto,warm,1,0.0,0.125,60,0.5,0.2,fixed,1000,1770,7754,28.89171847299997,19.084804636999703,9.806913836000264,171.47321428571473
3,iterative,auto,warm,1,0.0,0.1,60,0.5,0.2,fixed,1000,1770,7361,27.60411891399997,18.19202328200004,9.41209563199993,171.47321428571428
3,iterative,auto,warm,1,0.0,0.075,60,0.5,0.2,fixed,1000,1770,7974,27.34239978799997,17.798337014000023,9.544062773999938,171.47321428571445
3,iterative,auto,warm,1,0.0,0.05,60,0.5,0.2,fixed,1000,1770,6375,24.762707026000047,17.39296763700031,7.369739388999733,171.47321428571425
3,iterative,auto,warm,1,0.0,0.01,60,0.5,0.2,fixed,1000,1770,6849,26.054450687000102,16.013539967999574,10.040910719000523,171.47321428571553
3,iterative,auto,warm,1,0.0,0.001,60,0.5,0.2,fixed,1000,1770,2947,27.15531257800001,15.976232678999851,11.179079899000158,171.47321428571414
3,iterative,auto,warm,1,0.0,0.0001,60,0.5,0.2,fixed,1000,1770,2772,29.798436717999948,16.208297515000027,13.590139202999922,171.47321428571433
3,iterative,auto,warm,1,0.0,1e-05,60,0.5,0.2,fixed,1000,1770,2760,28.72547966000002,15.957507697999857,12.76797196200016,171.47321428571402
4,iterative,auto,warm,1,0.0,0.0,60,0.5,0.2,fixed,1000,1770,4329,10.521874841999988,7.845494383000072,2.6763804589999154,168.99999999999847
4,iterative,auto,warm,1,0.0,0.125,60,0.5,0.2,fixed,1000,1770,3372,10.298461951999911,6.417918918000169,3.8805430339997433,169.00000000000054
4,iterative,auto,warm,1,0.0,0.1,60,0.5,0.2,fixed,1000,1770,4329,9.247713951000037,5.334468304000097,3.91324564699994,168.99999999999818
4,iterative,auto,warm,1,0.0,0.075,60,0.5,0.2,fixed,1000,1770,3764,9.337858142999947,5.339548777999879,3.998309365000068,168.9999999999998
4,iterative,auto,warm,1,0.0,0.05,60,0.5,0.2,fixed,1000,1770,4503,9.185893494999961,4.749011087000099,4.43688240799986,169.00000000000063
4,iterative,auto,warm,1,0.0,0.01,60,0.5,0.2,fixed,1000,1770,2946,8.974607483999991,5.017531376999841,3.9570761070001477,169.000000000001
4,iterative,auto,warm,1,0.0,0.001,60,0.5,0.2,fixed,1000,1770,3406,8.893882593000058,4.926448089000019,3.9674345040000385,169.0000000000004
4,iterative,auto,warm,1,0.0,0.0001,60,0.5,0.2,fixed,1000,1770,3418,9.783020504999966,5.727962521000109,4.055057983999859,169.00000000000009
4,iterative,auto,warm,1,0.0,1e-05,60,0.5,0.2,fixed,1000,1770,2472,8.155302551999966,4.574030236999874,3.5812723150000916,169.00000000000406
0,iterative,auto,warm,1,0.0,0.0,70,0.5,0.2,fixed,1000,2415,7101,63.70139303799999,58.002513918999995,5.69887911899999,241.0000000000008
0,iterative,auto,warm,1,0.0,0.125,70,0.5,0.2,fixed,1000,2415,4137,44.237230708,35.50276573000001,8.734464977999991,240.9999999999994
0,iterative,auto,warm,1,0.0,0.1,70,0.5,0.2,fixed,1000,2415,3936,46.93750931899999,37.15259340899998,9.784915910000024,241.0000000000012
0,iterative,auto,warm,1,0.0,0.075,70,0.5,0.2,fixed,1000,2415,3526,47.832506035,38.13970414799999,9.692801887000002,241.00000000000085
0,iterative,auto,warm,1,0.0,0.05,70,0.5,0.2,fixed,1000,2415,4338,48.639538063,38.246097580000026,10.393440482999976,240.99999999999986
0,iterative,auto,warm,1,0.0,0.01,70,0.5,0.2,fixed,1000,2415,3423,48.489568439,36.850298665,11.639269774000013,241.000000000002
0,iterative,auto,warm,1,0.0,0.001,70,0.5,0.2,fixed,1000,2415,3420,51.220241300999994,39.34297571399998,11.87726558700001,241.0000000000009
0,iterative,auto,warm,1,0.0,0.0001,70,0.5,0.2,fixed,1000,2415,3781,49.13310491499999,37.80286588200022,11.33023903299977,241.00000000000043
0,iterative,auto,warm,1,0.0,1e-05,70,0.5,0.2,fixed,1000,2415,3293,51.21086159999999,39.38000431799992,11.830857282000068,240.99999999999986
1,iterative,auto,warm,1,0.0,0.0,70,0.5,0.2,fixed,1000,2415,8184,85.21680495700002,78.62898288699995,6.5878220700000725,267.99772899318714
1,iterative,auto,warm,1,0.0,0.125,70,0.5,0.2,fixed,1000,2415,4036,68.25737058799996,55.64137284599997,12.61599774199999,267.9977289931863
1,iterative,auto,warm,1,0.0,0.1,70,0.5,0.2,fixed,1000,2415,4457,72.06581566500007,57.889878221999986,14.175937443000064,267.99772899318685
1,iterative,auto,warm,1,0.0,0.075,70,0.5,0.2,fixed,1000,2415,4194,78.44985081800006,60.08749822300035,18.36235259499972,267.9977289931869
1,iterative,auto,warm,1,0.0,0.05,70,0.5,0.2,fixed,1000,2415,3714,87.19333726499997,62.961083835999936,24.232253429000025,267.99772899318657
1,iterative,auto,warm,1,0.0,0.01,70,0.5,0.2,fixed,1000,2415,3416,120.19222187999992,68.71842043199969,51.47380144800025,267.99772899318697
1,iterative,auto,warm,1,0.0,0.001,70,0.5,0.2,fixed,1000,2415,3415,135.692881671,71.79314047600087,63.899741194999145,267.9977289931867
1,iterative,auto,warm,1,0.0,0.0001,70,0.5,0.2,fixed,1000,2415,3415,124.10791928899994,72.61738258899959,51.490536700000355,267.9977289931864
1,iterative,auto,warm,1,0.0,1e-05,70,0.5,0.2,fixed,1000,2415,3416,121.01775064800016,71.83988664399953,49.17786400400065,267.99772899318674
2,iterative,auto,warm,1,0.0,0.0,70,0.5,0.2,fixed,1000,2415,6235,58.00369568300015,52.37890781100009,5.624787872000071,238.0000000000021
2,iterative,auto,warm,1,0.0,0.125,70,0.5,0.2,fixed,1000,2415,3736,42.592346144999965,33.6389236480004,8.953422496999565,237.99999999999903
2,iterative,auto,warm,1,0.0,0.1,70,0.5,0.2,fixed,1000,2415,3649,40.57730889300001,31.55464828599997,9.022660607000033,238.00000000000026
2,iterative,auto,warm,1,0.0,0.075,70,0.5,0.2,fixed,1000,2415,3922,41.948220365999994,32.92560688699996,9.022613479000027,238.00000000000136
2,iterative,auto,warm,1,0.0,0.05,70,0.5,0.2,fixed,1000,2415,3737,42.989715389999894,33.23508704200003,9.75462834799987,238.00000000000048
2,iterative,auto,warm,1,0.0,0.01,70,0.5,0.2,fixed,1000,2415,4198,41.27549272900001,31.421007312000032,9.854485416999976,238.00000000000026
2,iterative,auto,warm,1,0.0,0.001,70,0.5,0.2,fixed,1000,2415,3313,41.516750320000035,31.43730110599972,10.079449214000306,237.99999999999864
2,iterative,auto,warm,1,0.0,0.0001,70,0.5,0.2,fixed,1000,2415,3877,43.432209122999886,32.93620051400057,10.496008608999318,237.99999999999747
2,iterative,auto,warm,1,0.0,1e-05,70,0.5,0.2,fixed,1000,2415,3248,42.648389308000105,32.56747441599964,10.080914892000463,237.99999999999847
3,iterative,auto,warm,1,0.0,0.0,70,0.5,0.2,fixed,1000,2415,7235,66.94411275699986,60.701065085999964,6.2430476709998866,247.0000000000012
3,iterative,auto,warm,1,0.0,0.125,70,0.5,0.2,fixed,1000,2415,4151,53.314682047999895,43.71239226400007,9.602289783999822,246.99999999999758
3,iterative,auto,warm,1,0.0,0.1,70,0.5,0.2,fixed,1000,2415,3784,57.74739896999995,47.16211257699979,10.58528639300016,246.9999999999998
3,iterative,auto,warm,1,0.0,0.075,70,0.5,0.2,fixed,1000,2415,3741,53.25051378699982,42.21307247800087,11.03744130899895,247.00000000000048
3,iterative,auto,warm,1,0.0,0.05,70,0.5,0.2,fixed,1000,2415,3459,54.79920882599981,43.44924255599926,11.34996627000055,247.0000000000008
3,iterative,auto,warm,1,0.0,0.01,70,0.5,0.2,fixed,1000,2415,3721,56.52225514700011,44.0005543999996,12.521700747000525,246.99999999999943
3,iterative,auto,warm,1,0.0,0.001,70,0.5,0.2,fixed,1000,2415,3945,55.86078459000011,43.207252604001035,12.653531985999052,246.99999999999886
3,iterative,auto,warm,1,0.0,0.0001,70,0.5,0.2,fixed,1000,2415,3573,57.57463472900008,44.276441962999805,13.298192766000286,246.9999999999992
3,iterative,auto,warm,1,0.0,1e-05,70,0.5,0.2,fixed,1000,2415,3587,56.69288452799992,43.245796829000476,13.447087698999438,246.9999999999981
4,iterative,auto,warm,1,0.0,0.0,70,0.5,0.2,fixed,1000,2415,6497,48.64951669399989,42.969880192001256,5.67963650199863,250.999999999998
4,iterative,auto,warm,1,0.0,0.125,70,0.5,0.2,fixed,1000,2415,3887,35.89898393800013,27.733425763999552,8.16555817400058,250.9999999999989
4,iterative,auto,warm,1,0.0,0.1,70,0.5,0.2,fixed,1000,2415,4456,34.93554798900004,26.50102899900003,8.434518990000015,250.9999999999987
4,iterative,auto,warm,1,0.0,0.075,70,0.5,0.2,fixed,1000,2415,4302,37.162857873000114,28.02865908199965,9.134198791000472,250.99999999999997
4,iterative,auto,warm,1,0.0,0.05,70,0.5,0.2,fixed,1000,2415,3879,35.687285210000034,26.58891323100079,9.098371978999241,250.9999999999992
4,iterative,auto,warm,1,0.0,0.01,70,0.5,0.2,fixed,1000,2415,3345,36.73514609699987,26.069634867000328,10.665511229999538,251.00000000000077
4,iterative,auto,warm,1,0.0,0.001,70,0.5,0.2,fixed,1000,2415,3210,35.909508204999845,26.66553194399967,9.243976261000169,250.99999999999943
4,iterative,auto,warm,1,0.0,0.0001,70,0.5,0.2,fixed,1000,2415,3474,36.26597177900021,26.419513105000988,9.846458673999225,251.00000000000037
4,iterative,auto,warm,1,0.0,1e-05,70,0.5,0.2,fixed,1000,2415,3700,36.42551242300033,26.36161725900001,10.063895164000314,250.99999999999932
0,iterative,auto,warm,1,0.0,0.0,80,0.5,0.2,fixed,1000,3160,7101,76.630918454,67.800500887,8.830417566999998,316.00000000000165
0,iterative,auto,warm,1,0.0,0.125,80,0.5,0.2,fixed,1000,3160,5587,44.46100380499999,31.20218571000001,13.258818094999981,316.00000000000136
0,iterative,auto,warm,1,0.0,0.1,80,0.5,0.2,fixed,1000,3160,5120,47.593445779,33.29398634700003,14.299459431999965,315.9999999999985
0,iterative,auto,warm,1,0.0,0.075,80,0.5,0.2,fixed,1000,3160,4937,41.986983724,28.00331208299997,13.98367164100003,315.99999999999864
0,iterative,auto,warm,1,0.0,0.05,80,0.5,0.2,fixed,1000,3160,5404,42.679662525,27.317530483999967,15.362132041000025,316.0000000000004
0,iterative,auto,warm,1,0.0,0.01,80,0.5,0.2,fixed,1000,3160,4659,42.02786872400003,26.84787238400003,15.179996340000002,315.99999999999767
0,iterative,auto,warm,1,0.0,0.001,80,0.5,0.2,fixed,1000,3160,4616,44.317269560999996,27.519395352999936,16.797874208000053,316.00000000000017
0,iterative,auto,warm,1,0.0,0.0001,80,0.5,0.2,fixed,1000,3160,4621,41.958104155,26.73474254200005,15.223361612999954,315.9999999999996
0,iterative,auto,warm,1,0.0,1e-05,80,0.5,0.2,fixed,1000,3160,4633,41.87991096500002,27.29860506800003,14.581305896999993,315.99999999999983
1,iterative,auto,warm,1,0.0,0.0,80,0.5,0.2,fixed,1000,3160,8101,113.42075547399998,103.420364404,10.000391069999976,306.0000000000001
1,iterative,auto,warm,1,0.0,0.125,80,0.5,0.2,fixed,1000,3160,5283,73.11901116799993,58.209438887000026,14.909572280999894,305.99999999999903
1,iterative,auto,warm,1,0.0,0.1,80,0.5,0.2,fixed,1000,3160,5087,72.33606038599999,57.19567419099985,15.140386195000133,305.9999999999992
1,iterative,auto,warm,1,0.0,0.075,80,0.5,0.2,fixed,1000,3160,4307,69.98395124199999,53.87079228499999,16.113158956999992,306.0
1,iterative,auto,warm,1,0.0,0.05,80,0.5,0.2,fixed,1000,3160,4415,68.90342189900002,52.52489413699993,16.37852776200009,305.9999999999994
