solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time,act_tol,removal_method
13,iterative,auto,warm,1,0.0,True,1,40,0.5,0.2,fixed,1000,1000,1000,100.0,1,,780,1001,0.06093852699999047,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,2,40,0.5,0.2,fixed,1000,1000,1000,627.0,1,,780,1374,0.3484332189999861,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,3,40,0.5,0.2,fixed,1000,1000,1000,757.0,1,,780,1617,0.52815850799999,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,4,40,0.5,0.2,fixed,1000,1000,1000,962.0,1,,780,1655,0.6213797519999957,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,5,40,0.5,0.2,fixed,1000,1000,1000,943.0,1,,780,1712,0.6676925950000054,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,6,40,0.5,0.2,fixed,1000,1000,1000,999.0,1,,780,1713,0.695279040999992,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,7,40,0.5,0.2,fixed,1000,1000,1000,992.0,1,,780,1721,0.6962194120000049,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,8,40,0.5,0.2,fixed,1000,1000,1000,983.0,1,,780,1738,0.8340134949999936,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,9,40,0.5,0.2,fixed,1000,1000,1000,991.0,1,,780,1747,0.7201160179999988,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,10,40,0.5,0.2,fixed,1000,1000,1000,990.0,1,,780,1757,0.7505527710000024,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,11,40,0.5,0.2,fixed,1000,1000,1000,997.0,1,,780,1760,0.6591810580000015,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,12,40,0.5,0.2,fixed,1000,1000,710,983.0,1,,780,1487,0.5969022590000179,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,13,40,0.5,0.2,fixed,1000,1000,982,718.0,1,,780,1751,0.8420559669999932,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,14,40,0.5,0.2,fixed,1000,1000,946,888.0,1,,780,1809,0.7294170659999963,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,15,40,0.5,0.2,fixed,1000,1000,1000,960.0,1,,780,1849,0.03376072599999702,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,16,40,0.5,0.2,fixed,1000,1000,102,909.0,1,,780,1042,0.4398233349999998,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,17,40,0.5,0.2,fixed,1000,1000,1000,188.0,1,,780,1854,0.8299310449999949,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,18,40,0.5,0.2,fixed,1000,1000,913,895.0,1,,780,1872,0.8026871200000016,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,19,40,0.5,0.2,fixed,1000,1000,1000,904.0,1,,780,1968,0.03126206199999615,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,20,40,0.5,0.2,fixed,1000,1000,128,907.0,1,,780,1189,0.5802150659999938,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,21,40,0.5,0.2,fixed,1000,1000,1000,220.0,1,,780,1969,0.8434477020000202,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,22,40,0.5,0.2,fixed,1000,1000,636,956.0,1,,780,1649,0.7826144839999927,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,23,40,0.5,0.2,fixed,1000,1000,484,651.0,1,,780,1482,0.7406310289999851,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,24,40,0.5,0.2,fixed,1000,1000,542,489.0,1,,780,1535,0.7636664409999978,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,25,40,0.5,0.2,fixed,1000,1000,556,585.0,1,,780,1506,0.02668740600000774,0.0001,dual_0_once
13,iterative,auto,warm,1,0.0,True,26,40,0.5,0.2,fixed,1000,1000,66,198.0,1,,780,1374,0.01662928900000793,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,0,40,0.5,0.2,fixed,1000,100,100,0.0,1,,780,101,0.00417492500000094,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,1,40,0.5,0.2,fixed,1000,1000,1000,100.0,1,,780,1001,0.07605090399999881,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,2,40,0.5,0.2,fixed,1000,1000,1000,606.0,1,,780,1395,0.327259276999996,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,3,40,0.5,0.2,fixed,1000,1000,1000,794.0,1,,780,1601,0.5581939650000152,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,4,40,0.5,0.2,fixed,1000,1000,1000,941.0,1,,780,1660,0.6850063040000123,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,5,40,0.5,0.2,fixed,1000,1000,1000,997.0,1,,780,1663,0.6867521580000187,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,6,40,0.5,0.2,fixed,1000,1000,1000,954.0,1,,780,1709,0.7141585059999898,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,7,40,0.5,0.2,fixed,1000,1000,1000,972.0,1,,780,1737,0.8796631439999771,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,8,40,0.5,0.2,fixed,1000,1000,1000,992.0,1,,780,1745,0.9283196530000168,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,9,40,0.5,0.2,fixed,1000,1000,1000,1005.0,1,,780,1740,0.8753057990000173,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,10,40,0.5,0.2,fixed,1000,1000,1000,1001.0,1,,780,1739,0.8450056519999976,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,11,40,0.5,0.2,fixed,1000,1000,1000,986.0,1,,780,1753,0.8478686149999817,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,12,40,0.5,0.2,fixed,1000,1000,532,968.0,1,,780,1317,0.4550694860000135,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,13,40,0.5,0.2,fixed,1000,1000,572,528.0,1,,780,1361,0.6519406219999837,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,14,40,0.5,0.2,fixed,1000,1000,754,555.0,1,,780,1560,0.7403635440000187,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,15,40,0.5,0.2,fixed,1000,1000,632,749.0,1,,780,1443,0.6830364410000129,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,16,40,0.5,0.2,fixed,1000,1000,520,608.0,1,,780,1355,0.6804400890000011,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,17,40,0.5,0.2,fixed,1000,1000,490,509.0,1,,780,1336,0.6597663659999853,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,18,40,0.5,0.2,fixed,1000,1000,452,448.0,1,,780,1340,0.6608101699999906,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,19,40,0.5,0.2,fixed,1000,1000,492,425.0,1,,780,1407,0.011531288000014685,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,20,40,0.5,0.2,fixed,1000,1000,200,464.0,1,,780,1143,0.6070270110000138,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,21,40,0.5,0.2,fixed,1000,1000,700,284.0,1,,780,1559,0.8035006180000437,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,22,40,0.5,0.2,fixed,1000,1000,350,588.0,1,,780,1321,0.7032042060000094,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,23,40,0.5,0.2,fixed,1000,1000,478,321.0,1,,780,1478,0.7732452810000154,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,24,40,0.5,0.2,fixed,1000,1000,332,490.0,1,,780,1320,0.014566872999978388,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,25,40,0.5,0.2,fixed,1000,1000,96,110.0,1,,780,1306,0.011912138000013785,0.0001,dual_0_once
14,iterative,auto,warm,1,0.0,True,26,40,0.5,0.2,fixed,1000,1000,108,51.0,1,,780,1363,0.011695262999978695,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,0,40,0.5,0.2,fixed,1000,100,100,0.0,1,,780,101,0.004216273999986697,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,1,40,0.5,0.2,fixed,1000,1000,1000,100.0,1,,780,1001,0.14679059299999153,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,2,40,0.5,0.2,fixed,1000,1000,1000,568.0,1,,780,1433,0.4525532339999927,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,3,40,0.5,0.2,fixed,1000,1000,1000,820.0,1,,780,1613,0.5383575259999702,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,4,40,0.5,0.2,fixed,1000,1000,1000,964.0,1,,780,1649,0.3676210209999908,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,5,40,0.5,0.2,fixed,1000,1000,1000,999.0,1,,780,1650,0.26190353100002994,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,6,40,0.5,0.2,fixed,1000,1000,348,999.0,1,,780,999,0.15077906499999472,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,7,40,0.5,0.2,fixed,1000,1000,364,384.0,1,,780,979,0.147095352000008,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,8,40,0.5,0.2,fixed,1000,1000,368,363.0,1,,780,984,0.12964974300001586,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,9,40,0.5,0.2,fixed,1000,1000,286,277.0,1,,780,993,0.13536865799994754,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,10,40,0.5,0.2,fixed,1000,1000,430,287.0,1,,780,1136,0.16472776000000522,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,11,40,0.5,0.2,fixed,1000,1000,492,342.0,1,,780,1286,0.17176931500000592,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,0,40,0.5,0.2,fixed,1000,100,100,0.0,1,,780,101,0.00415010399996163,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,1,40,0.5,0.2,fixed,1000,1000,1000,100.0,1,,780,1001,0.06588979299999664,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,2,40,0.5,0.2,fixed,1000,1000,1000,638.0,1,,780,1363,0.41389935099999775,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,3,40,0.5,0.2,fixed,1000,1000,1000,747.0,1,,780,1616,0.34707505000000083,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,4,40,0.5,0.2,fixed,1000,1000,1000,997.0,1,,780,1619,0.4704097500000444,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,5,40,0.5,0.2,fixed,1000,1000,1000,942.0,1,,780,1677,0.5248479229999816,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,6,40,0.5,0.2,fixed,1000,1000,1000,1005.0,1,,780,1672,0.4036701640000047,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,7,40,0.5,0.2,fixed,1000,1000,599,958.0,1,,780,1313,0.3605190920000041,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,8,40,0.5,0.2,fixed,1000,1000,1000,619.0,1,,780,1694,0.6506471999999803,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,9,40,0.5,0.2,fixed,1000,1000,1000,956.0,1,,780,1738,0.6823877059999859,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,10,40,0.5,0.2,fixed,1000,1000,303,895.0,1,,780,1146,0.4577717679999864,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,11,40,0.5,0.2,fixed,1000,1000,435,303.0,1,,780,1278,0.5787066210000376,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,12,40,0.5,0.2,fixed,1000,1000,89,421.0,1,,780,946,0.41596752999998904,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,13,40,0.5,0.2,fixed,1000,1000,217,91.0,1,,780,1072,0.4231957999999736,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,14,40,0.5,0.2,fixed,1000,1000,397,205.0,1,,780,1264,0.5322713240000212,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,15,40,0.5,0.2,fixed,1000,1000,146,369.0,1,,780,1041,0.4257564520000301,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,16,40,0.5,0.2,fixed,1000,1000,286,122.0,1,,780,1205,0.5319714550000185,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,17,40,0.5,0.2,fixed,1000,1000,238,271.0,1,,780,1172,0.5625536559999773,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,18,40,0.5,0.2,fixed,1000,1000,197,240.0,1,,780,1129,0.008559904000037477,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,0,40,0.5,0.2,fixed,1000,100,100,0.0,1,,780,101,0.004128734000005353,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,1,40,0.5,0.2,fixed,1000,1000,1000,100.0,1,,780,1001,0.045997443999965526,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,2,40,0.5,0.2,fixed,1000,1000,1000,653.0,1,,780,1348,0.3188678569999865,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,3,40,0.5,0.2,fixed,1000,1000,1000,814.0,1,,780,1534,0.3806934219999789,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,4,40,0.5,0.2,fixed,1000,1000,1000,942.0,1,,780,1592,0.4982585019999988,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,5,40,0.5,0.2,fixed,1000,1000,1000,942.0,1,,780,1650,0.6145745300000272,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,6,40,0.5,0.2,fixed,1000,1000,1000,961.0,1,,780,1689,0.7111126259999878,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,7,40,0.5,0.2,fixed,1000,1000,1000,986.0,1,,780,1703,0.5560622159999866,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,8,40,0.5,0.2,fixed,1000,1000,1000,988.0,1,,780,1715,0.6371573419999663,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,9,40,0.5,0.2,fixed,1000,1000,1000,974.0,1,,780,1741,0.6482797269999878,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,10,40,0.5,0.2,fixed,1000,1000,542,963.0,1,,780,1320,0.4344763750000311,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,11,40,0.5,0.2,fixed,1000,1000,318,538.0,1,,780,1100,0.35212701199998264,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,12,40,0.5,0.2,fixed,1000,1000,316,318.0,1,,780,1098,0.35468230999998696,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,13,40,0.5,0.2,fixed,1000,1000,389,313.0,1,,780,1174,0.3829106150000143,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,14,40,0.5,0.2,fixed,1000,1000,320,285.0,1,,780,1209,0.4129303760000198,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,15,40,0.5,0.2,fixed,1000,1000,1000,469.0,1,,780,1740,0.7536430340000493,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,16,40,0.5,0.2,fixed,1000,1000,1000,978.0,1,,780,1762,0.8181235920000063,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,17,40,0.5,0.2,fixed,1000,1000,1000,1001.0,1,,780,1761,0.6978234089999661,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,18,40,0.5,0.2,fixed,1000,1000,1000,998.0,1,,780,1763,0.8371697240000344,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,19,40,0.5,0.2,fixed,1000,1000,228,778.0,1,,780,1213,0.513217764999979,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,20,40,0.5,0.2,fixed,1000,1000,349,265.0,1,,780,1297,0.5702007590000449,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,21,40,0.5,0.2,fixed,1000,1000,270,323.0,1,,780,1244,0.586176518000002,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,22,40,0.5,0.2,fixed,1000,1000,349,261.0,1,,780,1332,0.5619763580000381,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,23,40,0.5,0.2,fixed,1000,1000,439,366.0,1,,780,1405,0.6227585569999974,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,24,40,0.5,0.2,fixed,1000,1000,869,437.0,1,,780,1837,0.7491504989999953,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,25,40,0.5,0.2,fixed,1000,1000,741,835.0,1,,780,1743,0.7072152740000206,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,26,40,0.5,0.2,fixed,1000,1000,823,731.0,1,,780,1835,0.8110584460000041,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,27,40,0.5,0.2,fixed,1000,1000,141,802.0,1,,780,1174,0.5775586999999973,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,28,40,0.5,0.2,fixed,1000,1000,732,95.0,1,,780,1811,0.00973504299997785,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,29,40,0.5,0.2,fixed,1000,1000,146,700.0,1,,780,1257,0.007969984999988355,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,0,40,0.5,0.2,fixed,1000,100,100,0.0,1,,780,101,0.0037278309999919657,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,1,40,0.5,0.2,fixed,1000,1000,1000,100.0,1,,780,1001,0.03798148099997434,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,2,40,0.5,0.2,fixed,1000,1000,1000,720.0,1,,780,1281,0.2258865070000411,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,3,40,0.5,0.2,fixed,1000,1000,1000,719.0,1,,780,1562,0.4525281940000241,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,4,40,0.5,0.2,fixed,1000,1000,1000,912.0,1,,780,1650,0.5719074820000287,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,5,40,0.5,0.2,fixed,1000,1000,1000,939.0,1,,780,1711,0.6208356930000036,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,6,40,0.5,0.2,fixed,1000,1000,1000,989.0,1,,780,1722,0.6739383849999854,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,7,40,0.5,0.2,fixed,1000,1000,1000,984.0,1,,780,1738,0.7213753190000034,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,8,40,0.5,0.2,fixed,1000,1000,1000,1003.0,1,,780,1735,0.6995375280000076,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,9,40,0.5,0.2,fixed,1000,1000,1000,993.0,1,,780,1742,0.6560034539999721,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,10,40,0.5,0.2,fixed,1000,1000,1000,995.0,1,,780,1747,0.6398657750000325,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,11,40,0.5,0.2,fixed,1000,1000,1000,999.0,1,,780,1748,0.6797364470000389,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,12,40,0.5,0.2,fixed,1000,1000,1000,996.0,1,,780,1752,0.659370345999946,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,13,40,0.5,0.2,fixed,1000,1000,1000,993.0,1,,780,1759,0.6798006099999725,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,14,40,0.5,0.2,fixed,1000,1000,403,974.0,1,,780,1188,0.4550787539999988,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,15,40,0.5,0.2,fixed,1000,1000,435,393.0,1,,780,1230,0.4874259759999973,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,16,40,0.5,0.2,fixed,1000,1000,278,401.0,1,,780,1107,0.4454713069999912,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,17,40,0.5,0.2,fixed,1000,1000,244,261.0,1,,780,1090,0.4737681390000148,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,18,40,0.5,0.2,fixed,1000,1000,371,241.0,1,,780,1220,0.5100394720000168,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,19,40,0.5,0.2,fixed,1000,1000,175,329.0,1,,780,1066,0.44808088599995705,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,20,40,0.5,0.2,fixed,1000,1000,181,176.0,1,,780,1071,0.4340418130000217,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,21,40,0.5,0.2,fixed,1000,1000,281,157.0,1,,780,1195,0.5238769380000008,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,22,40,0.5,0.2,fixed,1000,1000,278,277.0,1,,780,1196,0.4466010959999949,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,23,40,0.5,0.2,fixed,1000,1000,230,282.0,1,,780,1144,0.4823475449999819,0.0001,dual_0_once
18,iterative,auto,warm,1,0.0,True,24,40,0.5,0.2,fixed,1000,1000,299,183.0,1,,780,1260,0.007949466000013672,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,0,40,0.5,0.2,fixed,1000,100,100,0.0,1,,780,101,0.003922695999960979,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,1,40,0.5,0.2,fixed,1000,1000,1000,100.0,1,,780,1001,0.09235301999996183,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,2,40,0.5,0.2,fixed,1000,1000,1000,590.0,1,,780,1411,0.4513645119999978,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,3,40,0.5,0.2,fixed,1000,1000,1000,781.0,1,,780,1630,0.6349517809999838,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,4,40,0.5,0.2,fixed,1000,1000,1000,943.0,1,,780,1687,0.7411758829999826,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,5,40,0.5,0.2,fixed,1000,1000,1000,964.0,1,,780,1723,0.7397313600000075,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,6,40,0.5,0.2,fixed,1000,1000,1000,999.0,1,,780,1724,0.6684497219999912,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,7,40,0.5,0.2,fixed,1000,1000,464,1012.0,1,,780,1176,0.3435117849999756,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,8,40,0.5,0.2,fixed,1000,1000,670,471.0,1,,780,1375,0.4060481200000368,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,9,40,0.5,0.2,fixed,1000,1000,722,595.0,1,,780,1502,0.4404881140000043,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,10,40,0.5,0.2,fixed,1000,1000,432,680.0,1,,780,1254,0.3941112470000121,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,11,40,0.5,0.2,fixed,1000,1000,74,327.0,1,,780,1001,0.29951831299996456,0.0001,dual_0_once
19,iterative,auto,warm,1,0.0,True,12,40,0.5,0.2,fixed,1000,1000,218,73.0,1,,780,1146,0.3696056109999972,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,0,40,0.5,0.2,fixed,1000,100,100,0.0,1,,780,101,0.0036929229999991264,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,1,40,0.5,0.2,fixed,1000,1000,1000,100.0,1,,780,1001,0.038854736999997634,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,2,40,0.5,0.2,fixed,1000,1000,1000,693.0,1,,780,1308,0.2305314590000016,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,3,40,0.5,0.2,fixed,1000,1000,1000,755.0,1,,780,1553,0.4745393900000003,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,4,40,0.5,0.2,fixed,1000,1000,1000,899.0,1,,780,1654,0.6542580600000001,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,5,40,0.5,0.2,fixed,1000,1000,1000,942.0,1,,780,1712,0.6840357089999998,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,6,40,0.5,0.2,fixed,1000,1000,1000,983.0,1,,780,1729,0.7799810220000012,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,7,40,0.5,0.2,fixed,1000,1000,1000,993.0,1,,780,1736,0.7941109809999993,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,8,40,0.5,0.2,fixed,1000,1000,1000,986.0,1,,780,1750,0.6915245980000009,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,9,40,0.5,0.2,fixed,1000,1000,1000,992.0,1,,780,1758,0.8086012609999997,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,10,40,0.5,0.2,fixed,1000,1000,1000,996.0,1,,780,1762,0.6705358789999991,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,11,40,0.5,0.2,fixed,1000,1000,1000,1000.0,1,,780,1762,0.7485677670000008,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,12,40,0.5,0.2,fixed,1000,1000,1000,1000.0,1,,780,1762,0.7355884470000014,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,13,40,0.5,0.2,fixed,1000,1000,1000,994.0,1,,780,1768,0.7582411469999997,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,14,40,0.5,0.2,fixed,1000,1000,1000,1002.0,1,,780,1766,0.7993995740000024,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,15,40,0.5,0.2,fixed,1000,1000,1000,999.0,1,,780,1767,0.6815805749999981,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,16,40,0.5,0.2,fixed,1000,1000,1000,999.0,1,,780,1768,0.7694865590000006,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,17,40,0.5,0.2,fixed,1000,1000,1000,1003.0,1,,780,1765,0.7766177560000003,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,18,40,0.5,0.2,fixed,1000,1000,1000,995.0,1,,780,1770,0.8093942110000008,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,19,40,0.5,0.2,fixed,1000,1000,1000,998.0,1,,780,1772,0.8283551809999992,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,20,40,0.5,0.2,fixed,1000,1000,1000,999.0,1,,780,1773,0.8708742520000001,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,21,40,0.5,0.2,fixed,1000,1000,1000,1001.0,1,,780,1772,0.8187712830000038,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,22,40,0.5,0.2,fixed,1000,1000,1000,1001.0,1,,780,1771,0.8314808650000032,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,23,40,0.5,0.2,fixed,1000,1000,1000,998.0,1,,780,1773,0.8483451909999999,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,24,40,0.5,0.2,fixed,1000,1000,1000,996.0,1,,780,1777,0.7625471919999995,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,25,40,0.5,0.2,fixed,1000,1000,1000,1001.0,1,,780,1776,0.7656871630000026,0.0001,dual_0_once
2,iterative,auto,warm,1,0.0,True,26,40,0.5,0.2,fixed,1000,1000,1000,1001.0,1,,780,1775,0.04264079200000026,0.0001,dual_0_once
