solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
32,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2647,5.5826941730001645,3.3693084269993965,2.2133857460007675,127.99999999999932
32,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,3309,12.078131410999957,8.427478524999515,3.650652886000444,128.00000000003755
32,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,3316,23.993824555999712,17.414389394000413,6.5794351619993,127.99999999999996
33,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,26.393645913,23.281742347999625,3.1119035650003752,114.53246753246755
33,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4169,8.202390393999849,6.5251771439998265,1.6772132500000223,114.53246753246694
33,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2026,14.30692352799997,5.990727892999075,8.316195635000893,114.53246753246759
33,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2220,28.853499946999822,21.05195231999869,7.801547627001129,114.53246753246752
33,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1875,57.95649918200024,44.10573802599856,13.85076115600168,114.53246753246752
34,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,27.062455285999928,23.944066225000373,3.118389060999561,125.99999999999928
34,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,6108,14.898846874999435,12.879143464999288,2.0197034100001474,125.99999999998975
34,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2225,29.61562002699975,12.298384675995296,17.317235351004456,126.00000000000088
34,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2189,100.22696088000065,76.0600696959973,24.166891184003358,126.0000000000015
34,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2224,109.68292542099972,90.65837386299879,19.02455155800089,125.9999999999798
35,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,21.323379403000214,18.23237298200001,3.0910064210002015,121.77121771217726
35,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5181,13.634200192000208,11.69592071199986,1.9382794800003469,121.77121771217729
35,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2225,23.87303002599947,11.136728279000637,12.736301746998837,121.77121771217735
35,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,1831,53.11921572499978,40.33836660999805,12.780849115001725,121.77121771217716
35,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2223,84.01068578499962,69.12890970800163,14.881776076997992,121.77121771217692
36,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,26.374030989999486,23.29698380599984,3.0770471839996385,119.35582822085894
36,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5101,11.062832303000505,9.31795783799953,1.7448744650009758,119.35582822085891
36,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2225,10.439919849000033,6.373224216998096,4.066695632001938,119.3558282208589
36,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2218,21.95798815299986,16.73063133300002,5.227356819999841,119.35582822085895
36,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1536,37.977871442999465,30.76873612200325,7.209135320996211,119.35582822085891
37,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,19.50784885099984,16.437384903999373,3.0704639470004618,128.84302036761056
37,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5141,12.977874302000599,10.88069914100015,2.0971751610004503,128.8430203676103
37,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2224,21.115909985000144,9.50788889499836,11.608021090001786,128.84302036761056
37,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,1903,40.90112478100036,30.095170976999725,10.805953804000637,128.8430203676105
37,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1666,81.94690641799934,67.58178802699513,14.365118391004215,128.84302036761042
38,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,34.092243758000215,31.01237538300029,3.0798683749999327,119.99999999999994
38,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4101,9.02494936399944,7.48780670799988,1.5371426559995598,120.0
38,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2245,9.024469179999867,5.8491772609986565,3.1752919190012108,119.99999999999876
38,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2205,13.879516684999544,10.335348328999316,3.5441683560002275,119.9999999999999
38,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1770,20.125117525999485,15.91437101899919,4.210746507000295,120.00000000000013
39,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,34.04345877299966,30.934923685999824,3.1085350869998365,125.9999999999995
39,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4101,8.467156606000572,6.981184718000804,1.4859718879997672,125.99999999999712
39,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2168,8.227181516999735,5.271904858999734,2.9552766580000025,126.0000000000003
39,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2376,16.962476924999464,13.064939774999402,3.897537150000062,126.000000000003
39,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1743,17.909178636000433,13.676153695999346,4.233024940001087,126.00000000000996
4,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,34.01615402699997,30.91793724600001,3.0982167809999623,122.9999999999986
4,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,3845,5.677037057000008,4.135585736999985,1.5414513200000215,123.00000000000006
4,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2938,4.703668416000029,2.409117250999941,2.2945511650000867,123.00000000000004
4,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,3443,14.938283580000016,10.889363753999929,4.048919826000088,123.00000000000007
4,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2825,31.924275959999992,23.044850697999774,8.879425262000211,123.0
40,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,31.519505801000374,28.39053235100073,3.1289734499996484,121.0000000000005
40,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4101,10.390185152999948,8.96797519699976,1.4222099560001882,120.99999999999571
40,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2480,10.482097087000511,6.874725089001912,3.607371997998598,121.00000000000027
40,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2464,19.031385334999868,14.861722623999412,4.1696627110004565,120.9999999999976
40,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1696,23.044225601999642,18.223337735002133,4.820887866997509,121.00000000000021
41,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,25.680265725000034,22.626741976999256,3.0535237480007713,117.22404371584706
41,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4223,11.17201803699936,9.470218024001953,1.7018000129974098,117.22404371584663
41,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2215,11.529608357000143,7.648905491000733,3.8807028659994094,117.22404371584696
41,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2172,22.16932129399993,16.756347226996695,5.412974067003233,117.22404371584696
41,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1522,40.89433696200013,33.265133954001605,7.629203007998512,117.22404371584706
42,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,33.313530493000144,30.2564519409998,3.0570785520003483,129.00000000000188
42,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,3731,4.887486988000092,3.1942254420009704,1.6932615459991212,128.9999999999968
42,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2291,4.758460128000479,2.5821526379986612,2.1763074900018182,128.99999999999994
42,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,3736,13.003238856999815,8.619278517999193,4.383960339000623,129.00000000000014
42,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,3778,24.81735504700009,17.301714570002332,7.515640476997759,129.00000000000006
43,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,24.575285500000067,21.474946168999853,3.1003393310002134,135.10344827586204
43,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5101,10.908417545000704,9.156637408000279,1.7517801370004236,135.1034482758627
43,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2207,12.038160473000062,7.88271075800094,4.155449714999122,135.10344827586192
43,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,1894,25.34030142000029,20.477325601000306,4.862975818999986,135.10344827586198
43,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1762,56.31668311300018,47.54792173600072,8.768761376999464,135.10344827586223
44,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,25.16211263400055,22.08954749499935,3.072565139001199,130.22875816993422
44,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5101,11.496878400000243,9.748352321998937,1.7485260780013048,130.22875816993408
44,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2214,15.395178298000245,9.027915124999707,6.367263173000537,130.22875816993462
44,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2218,29.124347642000433,23.024474341001223,6.099873300999207,130.22875816993505
44,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2817,41.89086103800037,33.819321803000086,8.071539235000273,130.22875816993476
45,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,32.22075928599952,29.16053190799994,3.060227377999581,119.99999999999778
45,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4101,7.380880151000383,5.861407043999861,1.5194731070005218,119.99999999999945
45,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2845,6.6756879750000735,4.045069768998474,2.6306182060016,120.00000000000028
45,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2717,11.27663043099983,8.04954954400091,3.22708088699892,119.999999999999
45,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1549,22.57951321000019,16.334836064999767,6.244677145000424,120.0
46,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,19.626643569000407,16.517708264000248,3.1089353050001587,131.48409542743522
46,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5184,13.82617029100038,11.67335943800026,2.152810853000119,131.48409542743542
46,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2225,23.59668261899969,10.311389776000397,13.285292842999294,131.4840954274353
46,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2226,54.753229938000004,39.8350314169993,14.918198521000704,131.48409542743528
46,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2221,117.70650705000023,97.4616367599956,20.244870290004656,131.48409542743522
47,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,23.79324785999961,20.73297363100028,3.060274228999333,129.2905405405407
47,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5101,11.112663441999755,9.366110201000083,1.7465532409996742,129.29054054054114
47,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2228,11.931823214999895,7.759494517999883,4.172328697000012,129.29054054054043
47,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2178,79.5071353000003,68.69063888000164,10.816496419998655,129.2905405405406
47,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1878,63.56483243900039,54.19946681400234,9.365365624998047,129.2905405405405
48,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,25.510794451000038,22.506806694000264,3.003987756999777,134.33333333333326
48,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4145,8.732247506000023,7.0333695560002525,1.698877949999769,134.3333333333332
48,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2221,11.0831802900002,7.1958259879984325,3.8873543020017682,134.33333333333331
48,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2236,97.34754069299923,83.16800016899833,14.179540524000911,134.33333333333337
48,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2057,85.68586779999987,71.62580544399952,14.060062356000344,134.33333333333306
49,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,32.101154397000755,29.0388694760004,3.062284921000355,138.0
49,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4101,8.356824227999821,6.8295496149994515,1.5272746130003725,138.00000000000304
49,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2163,7.70655121999971,5.0780794970005445,2.6284717229991656,138.00000000000009
49,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2189,13.198840954999467,9.808163861000141,3.3906770939993294,137.99999999999986
49,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2180,13.964368427999945,10.71879348800121,3.2455749399987326,137.99999999999963
5,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,26.935769567999955,23.90306724100003,3.0327023269999245,121.39610389610372
5,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4117,8.523914409999975,6.831963800000152,1.6919506099998216,121.39610389610296
5,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2226,12.059275415000002,6.298791086000279,5.760484328999723,121.396103896104
5,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,1967,21.14068201199996,16.191973076000068,4.948708935999889,121.3961038961038
5,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1945,29.39559750900003,22.862195251000124,6.53340225799991,121.3961038961038
6,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,35.127226025000034,32.04577842799995,3.0814475970000785,103.99999999999982
6,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,3451,5.6807617309999605,4.174592925000184,1.5061688059997778,103.9999999999582
6,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2363,4.2601034890000165,2.0341585449999684,2.2259449440000485,104.00000000000006
6,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,3236,10.781992149999953,6.645881617999862,4.136110532000089,104.0
6,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2285,13.904705849000036,8.850161324999819,5.054544524000222,104.0
7,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,35.904515081,32.75715899900001,3.1473560819999875,110.00000000000004
7,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4333,9.240385949999904,7.468350740999881,1.772035209000023,109.99999999999815
7,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2129,7.365621162000026,4.645687149999844,2.7199340120001807,110.00000000000955
7,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2118,8.819015399000024,6.165472473999557,2.6535429250004654,110.00000000000016
7,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1817,27.339376471999913,21.05889580400003,6.280480667999883,110.00000000000013
8,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,24.82123415699993,21.728737209999966,3.0924969469999724,134.1417205370461
8,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5130,12.317274214999998,10.327777038000024,1.989497176999976,134.14172053704587
8,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2226,26.96419736200005,10.758849685999964,16.205347676000088,134.14172053704598
8,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2095,55.36769148999997,42.28588629500018,13.081805194999788,134.14172053704618
8,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1637,81.12096334199998,66.4492718390004,14.67169150299958,134.14172053704627
9,once,auto,cold,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,78401,36.44046454399995,33.271792937999976,3.1686716059999758,121.99999999999979
9,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4324,9.024712187999967,7.290749701000209,1.733962486999758,122.0000000000003
9,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2139,7.818989486999952,5.000502990999621,2.8184864960003324,121.99999999999801
9,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2636,11.538752606000116,8.265372866000234,3.273379739999882,122.00000000000206
9,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1807,18.223067783000037,13.646972527000115,4.576095255999917,122.00000000000037
0,once,auto,cold,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,136881,60.553707291,55.018366881000006,5.535340409999996,167.33593749999991
0,iterative,auto,warm,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,6101,33.054234486999995,29.54010851300002,3.5141259739999735,167.33593749999994
0,iterative,auto,warm,1,0.0,True,0.0,60,0.5,0.2,fixed,1000,1770,2769,29.53101267299999,19.76628099899996,9.764731674000034,167.33593750000009
0,iterative,auto,warm,1,0.0,True,0.1,60,0.5,0.2,fixed,1000,1770,2973,74.938139554,62.66435714499998,12.27378240900002,167.33593750000003
0,iterative,auto,warm,1,0.0,True,0.3,60,0.5,0.2,fixed,1000,1770,2492,146.33190015000002,128.72031927000003,17.611580879999988,167.33593750000003
1,once,auto,cold,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,136881,85.69592747899999,80.22411710699998,5.471810371999993,187.0000000000017
1,iterative,auto,warm,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,5325,16.82389925800004,13.624364017999994,3.1995352400000456,187.00000000000512
1,iterative,auto,warm,1,0.0,True,0.0,60,0.5,0.2,fixed,1000,1770,3417,12.773744765000005,8.174226260999887,4.599518504000116,187.00000000000009
1,iterative,auto,warm,1,0.0,True,0.1,60,0.5,0.2,fixed,1000,1770,6324,56.97487695599994,47.001370807000114,9.973506148999832,187.00000000000068
1,iterative,auto,warm,1,0.0,True,0.3,60,0.5,0.2,fixed,1000,1770,3532,73.18721723800002,58.54645773300001,14.640759505000005,186.99999999999957
10,once,auto,cold,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,136881,47.077409320999784,41.72215639800015,5.355252922999625,174.46664409075532
10,iterative,auto,warm,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,7113,38.868825213000044,34.98044516399932,3.888380049000716,174.46664409075512
10,iterative,auto,warm,1,0.0,True,0.0,60,0.5,0.2,fixed,1000,1770,2769,54.075775055000115,28.741926800998954,25.333848254001175,174.46664409075504
10,iterative,auto,warm,1,0.0,True,0.1,60,0.5,0.2,fixed,1000,1770,2480,128.18765233800013,104.49938992599708,23.68826241200304,174.46664409075504
10,iterative,auto,warm,1,0.0,True,0.3,60,0.5,0.2,fixed,1000,1770,2768,153.1654357489997,128.89342351899995,24.272012229999746,174.46664409075456
11,once,auto,cold,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,136881,43.1695659410002,37.659639969999716,5.509925971000483,194.7091108671792
11,iterative,auto,warm,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,6375,33.99583447899977,30.23181775199873,3.764016727001035,194.70911086717902
11,iterative,auto,warm,1,0.0,True,0.0,60,0.5,0.2,fixed,1000,1770,2770,70.13530899499983,30.184550465995468,39.95075852900436,194.70911086717896
11,iterative,auto,warm,1,0.0,True,0.1,60,0.5,0.2,fixed,1000,1770,2770,192.62356625800018,148.75078097000278,43.872785287997424,194.70911086717896
11,iterative,auto,warm,1,0.0,True,0.3,60,0.5,0.2,fixed,1000,1770,2768,272.5118288150002,224.83384510400086,47.67798371099934,194.70911086717862
12,once,auto,cold,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,136881,64.3218226809995,58.8561904750004,5.465632205999099,175.37068965517247
12,iterative,auto,warm,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,6101,28.317772710999638,25.018483906999787,3.299288803999844,175.37068965517207
12,iterative,auto,warm,1,0.0,True,0.0,60,0.5,0.2,fixed,1000,1770,2771,27.644011567000238,17.075468559997717,10.568543007002518,175.37068965517213
12,iterative,auto,warm,1,0.0,True,0.1,60,0.5,0.2,fixed,1000,1770,2673,75.94088601600015,63.72562277900307,12.215263236997087,175.37068965517207
12,iterative,auto,warm,1,0.0,True,0.3,60,0.5,0.2,fixed,1000,1770,2409,135.10825918200044,117.84378323400415,17.26447594799629,175.3706896551725
13,once,auto,cold,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,136881,94.20684189199983,88.84456429800049,5.362277593999352,180.00000000000043
13,iterative,auto,warm,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,6101,28.41593704700062,25.136907267999053,3.279029779001576,179.9999999999971
13,iterative,auto,warm,1,0.0,True,0.0,60,0.5,0.2,fixed,1000,1770,2901,24.755759097000013,17.92601192700022,6.829747169999791,180.00000000000088
13,iterative,auto,warm,1,0.0,True,0.1,60,0.5,0.2,fixed,1000,1770,2818,41.562919826000325,34.02841352999894,7.534506296001383,179.99999999999915
13,iterative,auto,warm,1,0.0,True,0.3,60,0.5,0.2,fixed,1000,1770,2935,49.98210364100032,41.9758159760022,8.006287664998126,179.9999999999992
14,once,auto,cold,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,136881,41.77430907999951,36.45380125800057,5.3205078219989455,192.5608247422677
14,iterative,auto,warm,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,7114,38.70495035500061,34.80007044299964,3.9048799120009785,192.5608247422675
14,iterative,auto,warm,1,0.0,True,0.0,60,0.5,0.2,fixed,1000,1770,2772,62.901180574000136,32.35361597800602,30.54756459599412,192.5608247422676
14,iterative,auto,warm,1,0.0,True,0.1,60,0.5,0.2,fixed,1000,1770,2769,184.517353579,152.78919572799626,31.728157851003747,192.5608247422681
14,iterative,auto,warm,1,0.0,True,0.3,60,0.5,0.2,fixed,1000,1770,2769,221.29964705700058,187.64062371700217,33.65902333999839,192.56082474226798
15,once,auto,cold,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,136881,84.83508242500011,79.37558120300038,5.459501221999744,165.99999999999727
15,iterative,auto,warm,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,5101,19.579430929999944,16.698468963999407,2.880961966000541,165.99999999999872
15,iterative,auto,warm,1,0.0,True,0.0,60,0.5,0.2,fixed,1000,1770,2586,14.078169518000324,9.395382142999553,4.682787375000771,165.9999999999936
15,iterative,auto,warm,1,0.0,True,0.1,60,0.5,0.2,fixed,1000,1770,3499,50.47083652400033,41.035547657003924,9.435288866996416,165.99999999999815
15,iterative,auto,warm,1,0.0,True,0.3,60,0.5,0.2,fixed,1000,1770,3491,24.996604089000357,19.246429740999698,5.750174348000655,166.00000000001032
16,once,auto,cold,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,136881,53.42351441900065,47.96099294099986,5.462521478000782,182.22222222222234
16,iterative,auto,warm,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,7101,34.58010340199962,30.957634070000488,3.622469331999128,182.22222222222234
16,iterative,auto,warm,1,0.0,True,0.0,60,0.5,0.2,fixed,1000,1770,2750,34.91416087199923,24.231419311000533,10.682741560998693,182.22222222222214
16,iterative,auto,warm,1,0.0,True,0.1,60,0.5,0.2,fixed,1000,1770,3018,93.60343874699993,80.94794442900185,12.655494317998093,182.22222222222226
16,iterative,auto,warm,1,0.0,True,0.3,60,0.5,0.2,fixed,1000,1770,2395,171.10064493299978,152.19803678100106,18.902608151998717,182.2222222222221
17,once,auto,cold,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,136881,49.26880878999964,43.82826708799985,5.44054170199979,186.24201741654568
17,iterative,auto,warm,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,6537,34.386709547000464,30.17104030900282,4.215669237997645,186.24201741654332
17,iterative,auto,warm,1,0.0,True,0.0,60,0.5,0.2,fixed,1000,1770,2770,76.10509147899937,29.68612349699652,46.41896798200287,186.2420174165456
17,iterative,auto,warm,1,0.0,True,0.1,60,0.5,0.2,fixed,1000,1770,2770,137.19525095800054,93.6311289519972,43.56412200600335,186.24201741654582
17,iterative,auto,warm,1,0.0,True,0.3,60,0.5,0.2,fixed,1000,1770,2770,325.8156083370004,274.7906181439994,51.02499019300103,186.24201741654568
18,once,auto,cold,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,136881,59.33906623600069,53.92001065899967,5.419055577001019,184.29910714285703
18,iterative,auto,warm,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,6101,28.337167841000337,25.078517466999074,3.2586503740012636,184.29910714285697
18,iterative,auto,warm,1,0.0,True,0.0,60,0.5,0.2,fixed,1000,1770,2773,29.933929168999384,20.039039705004143,9.89488946399524,184.29910714285717
18,iterative,auto,warm,1,0.0,True,0.1,60,0.5,0.2,fixed,1000,1770,3488,73.91348180899969,63.45749088899993,10.45599091999975,184.29910714285703
18,iterative,auto,warm,1,0.0,True,0.3,60,0.5,0.2,fixed,1000,1770,2745,139.62002508400022,123.36377653900128,16.256248544998925,184.29910714285703
19,once,auto,cold,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,136881,86.74689230400055,81.28458761600086,5.4623046879996755,158.99999999999994
19,iterative,auto,warm,1,0.0,False,0.0,60,0.5,0.2,fixed,1000,1770,5215,17.51199650700073,14.297623369999199,3.2143731370015303,159.00000000000026
19,iterative,auto,warm,1,0.0,True,0.0,60,0.5,0.2,fixed,1000,1770,3483,10.841517214000303,6.2602600849977525,4.581257129002552,158.99999999999847
