solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value,dual_0_constraints,dual_0_with_slack,dual_0_no_slack
202,iterative,auto,warm,1,0.0,True,0,120,0.5,0.2,fixed,1000,7140,8727,568.84375,491.890625,76.953125,733.0000000000006,38075,27374,10701
203,once,auto,cold,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,1431041,2005.359375,1976.75,28.609375,834.9999999999885,0,0,0
203,iterative,auto,warm,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,16355,883.78125,837.515625,46.265625,835.0000000000027,0,0,0
203,iterative,auto,warm,1,0.0,True,0,130,0.5,0.2,fixed,1000,8385,9391,481.84375,389.84375,92.0,835.0000000000035,35216,21710,13506
204,once,auto,cold,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,1790321,587.984375,552.515625,35.46875,1029.9751243781081,0,0,0
204,iterative,auto,warm,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,26692,3534.0,3437.796875,96.203125,1029.9751243781093,0,0,0
204,iterative,auto,warm,1,0.0,True,0,140,0.5,0.2,fixed,1000,9730,10726,3611.625,2756.328125,855.296875,1029.9751243781102,276050,258375,17675
205,once,auto,cold,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,2205201,5596.234375,5551.84375,44.390625,1144.0000000000446,0,0,0
205,iterative,auto,warm,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,23395,3445.046875,3338.609375,106.4375,1143.9999999999968,0,0,0
205,iterative,auto,warm,1,0.0,True,0,150,0.5,0.2,fixed,1000,11175,12351,2210.796875,1981.0625,229.734375,1143.999999999994,60848,38750,22098
206,once,auto,cold,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,646801,471.140625,458.890625,12.25,498.00000000000017,0,0,0
206,iterative,auto,warm,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,12101,249.84375,234.1875,15.65625,498.00000000000017,0,0,0
206,iterative,auto,warm,1,0.0,True,0,100,0.5,0.2,fixed,1000,4950,6555,168.734375,136.546875,32.1875,497.9999999999997,24916,18502,6414
207,once,auto,cold,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,863281,670.453125,654.234375,16.21875,580.9999999999992,0,0,0
207,iterative,auto,warm,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,13101,346.859375,325.40625,21.453125,581.0000000000043,0,0,0
207,iterative,auto,warm,1,0.0,True,0,110,0.5,0.2,fixed,1000,5995,6365,210.90625,170.390625,40.515625,581.0000000000045,25031,17736,7295
208,once,auto,cold,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,1123361,1019.703125,998.4375,21.265625,755.9999999999985,0,0,0
208,iterative,auto,warm,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,17101,1001.921875,966.765625,35.15625,756.0000000000006,0,0,0
208,iterative,auto,warm,1,0.0,True,0,120,0.5,0.2,fixed,1000,7140,7882,722.46875,629.609375,92.859375,755.9999999999991,44792,35219,9573
209,once,auto,cold,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,1431041,1999.421875,1971.65625,27.765625,832.9999999999976,0,0,0
209,iterative,auto,warm,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,17101,897.546875,850.59375,46.953125,833.0000000000003,0,0,0
209,iterative,auto,warm,1,0.0,True,0,130,0.5,0.2,fixed,1000,8385,9375,461.390625,374.140625,87.25,833.0000000000024,34490,20726,13764
210,once,auto,cold,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,1790321,3125.390625,3090.46875,34.921875,990.0000000000017,0,0,0
210,iterative,auto,warm,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,20101,1948.578125,1878.25,70.328125,990.0,0,0,0
210,iterative,auto,warm,1,0.0,True,0,140,0.5,0.2,fixed,1000,9730,10881,1051.34375,909.203125,142.140625,989.9999999999941,45481,28220,17261
211,once,auto,cold,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,2205201,5643.15625,5600.078125,43.078125,1112.0000000000168,0,0,0
211,iterative,auto,warm,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,23101,3368.53125,3260.9375,107.59375,1111.9999999999984,0,0,0
211,iterative,auto,warm,1,0.0,True,0,150,0.5,0.2,fixed,1000,11175,12134,2555.140625,2240.734375,314.40625,1111.9999999999998,58093,35967,22126
212,once,auto,cold,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,646801,623.6875,607.265625,16.421875,492.0000000000058,0,0,0
212,iterative,auto,warm,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,11101,293.953125,274.578125,19.375,492.0000000000003,0,0,0
212,iterative,auto,warm,1,0.0,True,0,100,0.5,0.2,fixed,1000,4950,6450,165.625,128.296875,37.328125,491.999999999996,19862,13651,6211
213,once,auto,cold,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,863281,775.0625,752.734375,22.328125,586.0000000000035,0,0,0
213,iterative,auto,warm,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,13101,278.71875,260.125,18.59375,585.9999999999998,0,0,0
213,iterative,auto,warm,1,0.0,True,0,110,0.5,0.2,fixed,1000,5995,7317,148.96875,115.5625,33.40625,586.0000000000034,25012,16784,8228
214,once,auto,cold,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,1123361,1159.265625,1142.75,16.515625,680.0000000000126,0,0,0
214,iterative,auto,warm,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,15033,470.671875,439.59375,31.078125,679.9999999999998,0,0,0
214,iterative,auto,warm,1,0.0,True,0,120,0.5,0.2,fixed,1000,7140,7474,243.3125,188.125,55.1875,680.0000000000011,29406,17861,11545
215,once,auto,cold,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,1431041,1353.296875,1328.796875,24.5,875.999999999996,0,0,0
215,iterative,auto,warm,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,22101,1977.484375,1919.515625,57.96875,876.000000000004,0,0,0
215,iterative,auto,warm,1,0.0,True,0,130,0.5,0.2,fixed,1000,8385,9300,2180.0,1921.359375,258.640625,876.0000000000034,84032,69801,14231
216,once,auto,cold,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,1790321,3751.375,3710.78125,40.59375,966.0000000000099,0,0,0
216,iterative,auto,warm,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,21101,2174.140625,2096.015625,78.125,966.0000000000017,0,0,0
216,iterative,auto,warm,1,0.0,True,0,140,0.5,0.2,fixed,1000,9730,9939,1236.953125,1081.859375,155.09375,965.9999999999964,48667,32162,16505
217,once,auto,cold,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,2205201,5346.25,5301.71875,44.53125,1168.0000000000068,0,0,0
217,iterative,auto,warm,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,22101,2937.765625,2838.171875,99.59375,1167.9999999999934,0,0,0
217,iterative,auto,warm,1,0.0,True,0,150,0.5,0.2,fixed,1000,11175,12114,1622.09375,1425.84375,196.25,1168.0000000000027,51161,30987,20174
218,once,auto,cold,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,646801,407.46875,394.5,12.96875,483.000000000002,0,0,0
218,iterative,auto,warm,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,10295,167.875,152.796875,15.078125,483.00000000000114,0,0,0
218,iterative,auto,warm,1,0.0,True,0,100,0.5,0.2,fixed,1000,4950,5508,98.78125,73.53125,25.25,482.9999999999984,19009,12787,6222
219,once,auto,cold,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,863281,641.671875,624.296875,17.375,579.9999999999965,0,0,0
219,iterative,auto,warm,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,13315,431.0,407.25,23.75,579.9999999999981,0,0,0
219,iterative,auto,warm,1,0.0,True,0,110,0.5,0.2,fixed,1000,5995,6532,263.0,218.0625,44.9375,580.0000000000013,26913,19569,7344
220,once,auto,cold,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,1123361,1279.109375,1254.78125,24.328125,703.000000000012,0,0,0
220,iterative,auto,warm,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,15335,669.109375,634.15625,34.953125,702.9999999999976,0,0,0
220,iterative,auto,warm,1,0.0,True,0,120,0.5,0.2,fixed,1000,7140,8368,357.1875,293.46875,63.71875,703.0000000000009,30133,19733,10400
221,once,auto,cold,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,1431041,2275.421875,2245.859375,29.5625,849.0000000000073,0,0,0
221,iterative,auto,warm,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,17355,1148.0,1092.109375,55.890625,848.9999999999983,0,0,0
221,iterative,auto,warm,1,0.0,True,0,130,0.5,0.2,fixed,1000,8385,9037,641.078125,536.09375,104.984375,849.0000000000009,38798,24568,14230
222,once,auto,cold,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,1790321,3652.53125,3614.984375,37.546875,1015.0000000000059,0,0,0
222,iterative,auto,warm,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,20375,2283.953125,2202.0,81.953125,1014.9999999999992,0,0,0
222,iterative,auto,warm,1,0.0,True,0,140,0.5,0.2,fixed,1000,9730,10998,1389.5625,1217.25,172.3125,1014.9999999999983,49617,33103,16514
223,once,auto,cold,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,2205201,6372.8125,6321.109375,51.703125,1114.0000000000068,0,0,0
223,iterative,auto,warm,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,23101,3599.0,3456.03125,142.96875,1113.9999999999984,0,0,0
223,iterative,auto,warm,1,0.0,True,0,150,0.5,0.2,fixed,1000,11175,12175,1818.890625,1603.140625,215.75,1113.9999999999986,58222,35926,22296
224,once,auto,cold,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,646801,423.8125,411.328125,12.484375,491.0000000000098,0,0,0
224,iterative,auto,warm,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,11679,186.125,170.265625,15.859375,491.0,0,0,0
224,iterative,auto,warm,1,0.0,True,0,100,0.5,0.2,fixed,1000,4950,5427,108.578125,83.65625,24.921875,490.999999999998,18741,13674,5067
225,once,auto,cold,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,863281,701.1875,684.28125,16.90625,597.9999999999975,0,0,0
225,iterative,auto,warm,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,13101,321.671875,300.46875,21.203125,597.9999999999998,0,0,0
225,iterative,auto,warm,1,0.0,True,0,110,0.5,0.2,fixed,1000,5995,6936,171.078125,133.1875,37.890625,598.0000000000013,22275,14803,7472
226,once,auto,cold,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,1123361,1277.046875,1255.21875,21.828125,696.0000000000066,0,0,0
226,iterative,auto,warm,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,14335,511.03125,479.328125,31.703125,695.999999999996,0,0,0
226,iterative,auto,warm,1,0.0,True,0,120,0.5,0.2,fixed,1000,7140,8167,260.140625,200.875,59.265625,696.0,29529,18934,10595
227,once,auto,cold,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,1431041,1437.53125,1409.84375,27.6875,874.9999999999948,0,0,0
227,iterative,auto,warm,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,22101,2007.8125,1948.921875,58.890625,874.9999999999969,0,0,0
227,iterative,auto,warm,1,0.0,True,0,130,0.5,0.2,fixed,1000,8385,9207,1518.03125,1341.921875,176.109375,875.0000000000003,69439,54894,14545
228,once,auto,cold,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,1790321,3267.15625,3231.265625,35.890625,1017.9999999999973,0,0,0
228,iterative,auto,warm,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,19923,1828.421875,1758.859375,69.5625,1018.0000000000048,0,0,0
228,iterative,auto,warm,1,0.0,True,0,140,0.5,0.2,fixed,1000,9730,10886,1115.984375,973.640625,142.34375,1018.0000000000044,44431,28215,16216
229,once,auto,cold,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,2205201,4610.015625,4566.15625,43.859375,1101.9999999999886,0,0,0
229,iterative,auto,warm,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,22101,2865.28125,2768.265625,97.015625,1101.9999999999932,0,0,0
229,iterative,auto,warm,1,0.0,True,0,150,0.5,0.2,fixed,1000,11175,12008,1600.46875,1387.984375,212.484375,1102.0000000000043,56805,35093,21712
230,once,auto,cold,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,646801,386.96875,374.421875,12.546875,501.0000000000141,0,0,0
230,iterative,auto,warm,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,12101,234.296875,219.53125,14.765625,500.99999999999983,0,0,0
230,iterative,auto,warm,1,0.0,True,0,100,0.5,0.2,fixed,1000,4950,6525,140.0625,111.671875,28.390625,501.0,21698,15576,6122
231,once,auto,cold,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,863281,533.3125,516.65625,16.65625,641.9999999999983,0,0,0
231,iterative,auto,warm,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,17101,685.1875,658.421875,26.765625,641.9999999999937,0,0,0
231,iterative,auto,warm,1,0.0,True,0,110,0.5,0.2,fixed,1000,5995,7533,564.046875,471.9375,92.109375,642.0000000000015,58718,50210,8508
232,once,auto,cold,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,1123361,1274.15625,1252.390625,21.765625,721.9999999999925,0,0,0
232,iterative,auto,warm,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,15101,651.953125,619.671875,32.28125,722.0000000000041,0,0,0
232,iterative,auto,warm,1,0.0,True,0,120,0.5,0.2,fixed,1000,7140,8395,346.703125,285.296875,61.40625,721.9999999999977,29811,19706,10105
233,once,auto,cold,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,1431041,1946.234375,1917.421875,28.8125,853.0000000000085,0,0,0
233,iterative,auto,warm,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,17101,1093.734375,1044.59375,49.140625,852.9999999999973,0,0,0
233,iterative,auto,warm,1,0.0,True,0,130,0.5,0.2,fixed,1000,8385,9400,623.96875,526.71875,97.25,853.0000000000003,38640,24463,14177
234,once,auto,cold,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,1790321,3765.8125,3729.6875,36.125,970.0000000000059,0,0,0
234,iterative,auto,warm,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,20649,1980.25,1906.71875,73.53125,969.9999999999981,0,0,0
234,iterative,auto,warm,1,0.0,True,0,140,0.5,0.2,fixed,1000,9730,10921,1239.09375,1082.421875,156.671875,970.0000000000036,48663,31180,17483
235,once,auto,cold,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,2205201,4888.875,4844.390625,44.484375,1115.0000000000098,0,0,0
235,iterative,auto,warm,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,23101,3309.921875,3204.609375,105.3125,1115.000000000014,0,0,0
235,iterative,auto,warm,1,0.0,True,0,150,0.5,0.2,fixed,1000,11175,12186,1749.78125,1534.28125,215.5,1115.0,57716,34915,22801
236,once,auto,cold,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,646801,395.21875,382.765625,12.453125,492.00000000003365,0,0,0
236,iterative,auto,warm,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,11101,196.8125,182.34375,14.46875,491.99999999999727,0,0,0
236,iterative,auto,warm,1,0.0,True,0,100,0.5,0.2,fixed,1000,4950,6031,115.3125,89.5,25.8125,491.9999999999988,19996,13652,6344
237,once,auto,cold,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,863281,701.453125,684.84375,16.609375,603.9999999999966,0,0,0
237,iterative,auto,warm,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,13101,380.046875,357.640625,22.40625,604.0000000000001,0,0,0
237,iterative,auto,warm,1,0.0,True,0,110,0.5,0.2,fixed,1000,5995,7413,231.96875,189.578125,42.390625,603.9999999999966,26033,17688,8345
238,once,auto,cold,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,1123361,1391.9375,1370.34375,21.59375,730.0000000000006,0,0,0
238,iterative,auto,warm,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,16335,891.21875,855.9375,35.28125,730.0000000000006,0,0,0
238,iterative,auto,warm,1,0.0,True,0,120,0.5,0.2,fixed,1000,7140,7746,585.359375,505.578125,79.78125,729.9999999999992,38105,28355,9750
239,once,auto,cold,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,1431041,2223.0625,2194.84375,28.21875,869.9999999999884,0,0,0
239,iterative,auto,warm,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,19101,1836.875,1776.15625,60.71875,869.9999999999994,0,0,0
239,iterative,auto,warm,1,0.0,True,0,130,0.5,0.2,fixed,1000,8385,9929,1516.59375,1323.421875,193.171875,870.0000000000027,45040,31172,13868
240,once,auto,cold,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,1790321,5194.078125,5143.46875,50.609375,973.9999999999983,0,0,0
240,iterative,auto,warm,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,20375,2282.78125,2184.5,98.28125,973.9999999999983,0,0,0
240,iterative,auto,warm,1,0.0,True,0,140,0.5,0.2,fixed,1000,9730,10911,1181.84375,1034.015625,147.828125,974.0000000000024,47316,30190,17126
241,once,auto,cold,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,2205201,5850.109375,5806.046875,44.0625,1132.0000000000114,0,0,0
241,iterative,auto,warm,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,22967,3163.5625,3050.0,113.5625,1132.0000000000025,0,0,0
241,iterative,auto,warm,1,0.0,True,0,150,0.5,0.2,fixed,1000,11175,12163,1837.921875,1603.78125,234.140625,1132.0000000000016,55059,34938,20121
242,once,auto,cold,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,646801,421.34375,408.40625,12.9375,490.00000000000085,0,0,0
242,iterative,auto,warm,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,11101,198.921875,183.796875,15.125,490.0000000000003,0,0,0
242,iterative,auto,warm,1,0.0,True,0,100,0.5,0.2,fixed,1000,4950,6185,117.625,90.5625,27.0625,489.99999999999926,19873,13686,6187
243,once,auto,cold,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,863281,707.6875,689.1875,18.5,576.9999999999964,0,0,0
243,iterative,auto,warm,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,13101,379.484375,356.0625,23.421875,576.9999999999955,0,0,0
243,iterative,auto,warm,1,0.0,True,0,110,0.5,0.2,fixed,1000,5995,6605,214.59375,171.359375,43.234375,576.9999999999989,26423,17710,8713
244,once,auto,cold,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,1123361,506.25,483.0,23.25,736.2623762376256,0,0,0
244,iterative,auto,warm,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,17372,1022.890625,981.484375,41.40625,736.2623762376236,0,0,0
244,iterative,auto,warm,1,0.0,True,0,120,0.5,0.2,fixed,1000,7140,8156,783.984375,657.65625,126.328125,736.2623762376227,58836,47945,10891
245,once,auto,cold,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,1431041,2356.234375,2311.78125,44.453125,856.9999999999966,0,0,0
245,iterative,auto,warm,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,18101,1414.375,1363.421875,50.953125,856.9999999999968,0,0,0
245,iterative,auto,warm,1,0.0,True,0,130,0.5,0.2,fixed,1000,8385,8870,935.734375,820.15625,115.578125,857.0000000000027,45909,32231,13678
246,once,auto,cold,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,1790321,3709.765625,3673.734375,36.03125,1007.999999999992,0,0,0
246,iterative,auto,warm,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,21101,2849.890625,2759.765625,90.125,1008.0000000000088,0,0,0
246,iterative,auto,warm,1,0.0,True,0,140,0.5,0.2,fixed,1000,9730,11060,1906.546875,1662.59375,243.953125,1008.0000000000073,51715,34041,17674
247,once,auto,cold,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,2205201,4831.203125,4779.828125,51.375,1127.9999999999898,0,0,0
247,iterative,auto,warm,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,21983,2610.171875,2512.046875,98.125,1128.000000000006,0,0,0
247,iterative,auto,warm,1,0.0,True,0,150,0.5,0.2,fixed,1000,11175,12019,1398.6875,1205.1875,193.5,1128.000000000002,50721,30082,20639
248,once,auto,cold,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,646801,199.515625,186.65625,12.859375,489.4224924012165,0,0,0
248,iterative,auto,warm,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,14127,234.90625,214.546875,20.359375,489.4224924012145,0,0,0
248,iterative,auto,warm,1,0.0,True,0,100,0.5,0.2,fixed,1000,4950,5972,213.890625,133.8125,80.078125,489.4224924012146,166796,42543,124253
249,once,auto,cold,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,863281,728.203125,711.75,16.453125,590.0000000000067,0,0,0
249,iterative,auto,warm,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,12735,303.875,281.671875,22.203125,590.0000000000002,0,0,0
249,iterative,auto,warm,1,0.0,True,0,110,0.5,0.2,fixed,1000,5995,6268,167.671875,130.8125,36.859375,590.0000000000049,21778,14833,6945
250,once,auto,cold,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,1123361,1400.0,1376.84375,23.15625,742.0000000000304,0,0,0
250,iterative,auto,warm,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,15569,805.0625,770.96875,34.09375,742.0000000000003,0,0,0
250,iterative,auto,warm,1,0.0,True,0,120,0.5,0.2,fixed,1000,7140,8143,496.546875,423.703125,72.84375,741.9999999999961,34789,24426,10363
251,once,auto,cold,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,1431041,1981.125,1951.796875,29.328125,842.9999999999934,0,0,0
251,iterative,auto,warm,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,17101,1063.421875,1015.96875,47.453125,843.0000000000073,0,0,0
251,iterative,auto,warm,1,0.0,True,0,130,0.5,0.2,fixed,1000,8385,9523,594.890625,502.046875,92.84375,843.0000000000023,35944,22578,13366
252,once,auto,cold,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,1790321,3745.6875,3709.03125,36.65625,1015.9999999999956,0,0,0
252,iterative,auto,warm,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,20101,2012.1875,1941.03125,71.15625,1015.9999999999992,0,0,0
252,iterative,auto,warm,1,0.0,True,0,140,0.5,0.2,fixed,1000,9730,10986,1333.78125,1177.03125,156.75,1015.9999999999961,48562,32115,16447
253,once,auto,cold,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,2205201,4977.734375,4934.171875,43.5625,1109.0000000000032,0,0,0
253,iterative,auto,warm,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,23101,3084.828125,2984.625,100.203125,1108.9999999999986,0,0,0
253,iterative,auto,warm,1,0.0,True,0,150,0.5,0.2,fixed,1000,11175,11929,1695.84375,1476.5,219.34375,1108.9999999999989,57728,36038,21690
254,once,auto,cold,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,646801,175.859375,163.453125,12.40625,519.0470588235286,0,0,0
254,iterative,auto,warm,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,13101,299.21875,283.171875,16.046875,519.0470588235299,0,0,0
254,iterative,auto,warm,1,0.0,True,0,100,0.5,0.2,fixed,1000,4950,5943,274.546875,208.75,65.796875,519.0470588235302,55223,49158,6065
255,once,auto,cold,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,863281,745.8125,729.203125,16.609375,641.0000000000041,0,0,0
255,iterative,auto,warm,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,14315,510.859375,486.671875,24.1875,641.0000000000081,0,0,0
255,iterative,auto,warm,1,0.0,True,0,110,0.5,0.2,fixed,1000,5995,6762,374.25,319.3125,54.9375,641.0000000000015,32646,26339,6307
256,once,auto,cold,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,1123361,1082.9375,1061.09375,21.84375,708.9999999999994,0,0,0
256,iterative,auto,warm,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,15335,717.0,682.265625,34.734375,709.0000000000044,0,0,0
256,iterative,auto,warm,1,0.0,True,0,120,0.5,0.2,fixed,1000,7140,7711,432.328125,362.015625,70.3125,708.9999999999952,34046,23624,10422
257,once,auto,cold,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,1431041,2156.890625,2128.640625,28.25,761.9999999999878,0,0,0
257,iterative,auto,warm,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,16861,748.765625,702.390625,46.375,762.0000000000017,0,0,0
257,iterative,auto,warm,1,0.0,True,0,130,0.5,0.2,fixed,1000,8385,8261,406.203125,315.953125,90.25,761.9999999999968,37373,22840,14533
258,once,auto,cold,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,1790321,3722.734375,3687.25,35.484375,987.9999999999997,0,0,0
258,iterative,auto,warm,1,0.0,False,0,140,0.5,0.2,fixed,1000,9730,20375,1978.375,1904.40625,73.96875,987.9999999999981,0,0,0
258,iterative,auto,warm,1,0.0,True,0,140,0.5,0.2,fixed,1000,9730,10957,1243.40625,1088.5,154.90625,987.9999999999961,50173,32144,18029
259,once,auto,cold,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,2205201,5729.03125,5685.203125,43.828125,1146.0000000000048,0,0,0
259,iterative,auto,warm,1,0.0,False,0,150,0.5,0.2,fixed,1000,11175,23101,3377.765625,3276.59375,101.171875,1145.9999999999995,0,0,0
259,iterative,auto,warm,1,0.0,True,0,150,0.5,0.2,fixed,1000,11175,11566,1981.921875,1759.78125,222.140625,1145.9999999999934,59386,36829,22557
260,once,auto,cold,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,646801,389.8125,377.5625,12.25,510.0000000000046,0,0,0
260,iterative,auto,warm,1,0.0,False,0,100,0.5,0.2,fixed,1000,4950,11101,220.546875,206.15625,14.390625,510.00000000000085,0,0,0
260,iterative,auto,warm,1,0.0,True,0,100,0.5,0.2,fixed,1000,4950,6345,155.375,125.96875,29.40625,509.99999999999915,22877,16524,6353
261,once,auto,cold,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,863281,796.875,780.078125,16.796875,626.0000000000006,0,0,0
261,iterative,auto,warm,1,0.0,False,0,110,0.5,0.2,fixed,1000,5995,14101,523.328125,498.453125,24.875,625.9999999999973,0,0,0
261,iterative,auto,warm,1,0.0,True,0,110,0.5,0.2,fixed,1000,5995,7631,348.4375,295.0,53.4375,626.0000000000039,32393,24470,7923
262,once,auto,cold,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,1123361,1089.828125,1067.96875,21.859375,733.9999999999957,0,0,0
262,iterative,auto,warm,1,0.0,False,0,120,0.5,0.2,fixed,1000,7140,15101,680.75,647.796875,32.953125,734.0000000000031,0,0,0
262,iterative,auto,warm,1,0.0,True,0,120,0.5,0.2,fixed,1000,7140,8456,386.90625,323.765625,63.140625,733.9999999999976,30796,20645,10151
263,once,auto,cold,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,1431041,2198.59375,2170.65625,27.9375,808.0000000000082,0,0,0
263,iterative,auto,warm,1,0.0,False,0,130,0.5,0.2,fixed,1000,8385,17101,874.46875,827.421875,47.046875,808.0000000000009,0,0,0
263,iterative,auto,warm,1,0.0,True,0,130,0.5,0.2,fixed,1000,8385,8316,443.03125,354.859375,88.171875,807.9999999999973,35803,21785,14018
