solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value,dual_0_constraints,dual_0_with_slack,dual_0_no_slack
31,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1758,2.2829171780000483,1.0993816530000229,1.1835355250000248,79.0000000000001,3700,2430,1270
31,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1817,10.137469241999952,5.637910923999924,4.499558318000028,79.0,31307,2591,28716
32,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3148,2.819490246999976,2.074962523000181,0.7445277239997949,67.31707317073045,0,0,0
32,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1596,3.6744126370000463,1.8698289610001664,1.8045836759998792,67.3170731707317,6713,5522,1191
32,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1699,6.353857659000028,4.315277126000184,2.0385805329998448,67.31707317073176,7725,6448,1277
32,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1261,11.27259446000005,8.069303909000041,3.2032905510000087,67.31707317073166,11596,8030,3566
33,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3175,2.8276143650000445,2.0776903980000725,0.7499239669999724,75.00000000000149,0,0,0
33,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1823,3.0326040800000555,1.612506015999884,1.4200980640001717,75.00000000000213,4721,3352,1369
33,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1751,4.731212346000007,3.2457751139999123,1.4854372320000948,75.00000000000202,4659,4305,354
33,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1429,6.561900764000028,4.594245383999805,1.967655380000224,75.00000000000033,7419,5250,2169
34,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3134,2.6578534650000165,1.9608956210001909,0.6969578439998259,69.39285714285711,0,0,0
34,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1770,3.9525358550000647,1.9646032470000137,1.987932608000051,69.39285714285711,8137,5549,2588
34,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1790,5.296671346000154,3.3706606449999303,1.9260107010002232,69.39285714285707,6862,5525,1337
34,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1162,21.927158390000162,16.361903467000502,5.5652549229996575,69.39285714285728,26216,11136,15080
35,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,2101,0.7913101370002096,0.2611063209999429,0.5302038160002667,76.00000000000003,0,0,0
35,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,2124,0.972559154999999,0.18974215800039929,0.7828169969995997,76.0,1709,643,1066
35,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1994,1.7720375379999496,0.7102169259997027,1.0618206120002471,76.0,2830,1442,1388
35,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,3482,8.355144956000004,2.214915429999792,6.140229526000212,76.0,54939,5335,49604
36,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,2383,1.3226193779998994,0.7496791449998454,0.5729402330000539,74.99999999999959,0,0,0
36,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1765,1.9500993499998456,0.7114814610001758,1.23861788899967,74.99999999999999,3853,2480,1373
36,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,2854,3.7031178930001265,2.204613814999675,1.498504078000451,75.0,7716,1310,6406
36,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1950,6.173293390000026,3.2712446210000508,2.9020487689999754,75.0,17179,3439,13740
37,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3136,3.199934998000117,2.456932898999412,0.7430020990007051,76.42307692307652,0,0,0
37,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1772,4.1038028290001884,2.2432118920000903,1.8605909370000973,76.42307692307688,6576,6329,247
37,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1611,7.746923895999997,5.58146693200024,2.165456963999759,76.42307692307698,8444,6521,1923
37,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1302,11.216278481000018,8.299739249999675,2.916539231000342,76.42307692307689,11292,8575,2717
38,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3101,2.7138880350000822,2.041473874000076,0.6724141610000061,78.99999999999982,0,0,0
38,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1768,3.5420505439999483,1.8773038359995555,1.6647467080003937,78.99999999999885,5624,5333,291
38,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1767,6.745240542999909,4.8629024559998015,1.8823380870001076,79.00000000000365,6670,6289,381
38,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1388,7.892787838999992,5.7288056820000275,2.163982156999964,79.00000000000173,8421,6234,2187
39,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,2786,0.9362336990000132,0.3475839850002558,0.5886497139997573,65.00000000000003,0,0,0
39,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,2395,1.2356267770001068,0.3473399049998989,0.8882868720002081,65.0,1785,706,1079
39,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,2289,3.1771347989999867,1.388610675000109,1.7885241239998777,65.0,8861,1599,7262
39,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,2661,2.4063869219999106,1.1200488300000868,1.2863380919998235,65.0,5008,1040,3968
4,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,2395,1.430795025000009,0.764958987,0.665836038000009,65.99999999999996,0,0,0
4,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1742,1.7901469250000162,0.7308102190000056,1.0593367060000105,65.99999999999999,2848,1503,1345
4,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,2881,2.538221410999995,1.4602904360000366,1.0779309749999584,66.0,3231,958,2273
4,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1383,4.984796439000007,2.347119568999972,2.6376768700000355,66.0,11837,2328,9509
40,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3101,1.8514829200000804,1.1781083519999809,0.6733745680000993,76.99999999999942,0,0,0
40,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1785,1.77421695299995,0.7512860090000686,1.0229309439998815,77.00000000000001,2667,1464,1203
40,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1828,3.6939018999999007,2.1348173589994985,1.5590845410004022,77.00000000000001,6032,2434,3598
40,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1661,2.1412566470000907,1.1245225739999114,1.0167340730001797,76.99999999999999,2615,2360,255
41,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3911,3.824744399999872,2.967461159999857,0.8572832400000152,84.35443037974693,0,0,0
41,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1765,8.499315281999998,3.010677068999257,5.4886382130007405,84.35443037974707,24625,24318,307
41,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1378,19.50037956999995,12.965508978000345,6.5348705919996055,84.35443037974682,30384,29090,1294
41,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1781,24.424901334999962,17.75642406599968,6.668477269000277,84.35443037974686,28926,26757,2169
42,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3117,2.494518077000066,1.7431732340003236,0.7513448429997425,71.48514851485173,0,0,0
42,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1756,4.349711298999864,1.7048699849999591,2.6448413139999047,71.48514851485146,16292,5742,10550
42,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1770,5.363116670999943,3.4801078160003267,1.883008854999616,71.48514851485146,8095,5164,2931
42,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1108,12.02559187299994,8.394059135000134,3.631532737999805,71.48514851485152,16555,9315,7240
43,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,4035,3.522954527000138,2.7282800340003632,0.7946744929997749,87.47252747252745,0,0,0
43,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1569,7.412340605000054,2.841583493000144,4.57075711199991,87.4725274725275,20448,20180,268
43,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1779,18.078032110999857,10.025480998999457,8.052551112000401,87.4725274725274,37623,37288,335
43,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1137,18.413911953000024,13.43384125499938,4.980070698000644,87.47252747252745,22108,20552,1556
44,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,4098,3.982416393999984,3.184853472999976,0.7975629210000079,70.00000000000038,0,0,0
44,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1783,6.324160353999788,2.8744223220010094,3.449738031998777,70.0000000000001,14752,14318,434
44,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1776,11.141818157999976,7.674004031000094,3.4678141269998832,69.99999999999999,14704,14275,429
44,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1620,15.115945664000034,11.027543369000114,4.088402294999924,70.00000000000068,17618,16351,1267
45,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,4101,3.5621077710000013,2.7608374789999743,0.8012702920000265,79.00000000000016,0,0,0
45,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1776,4.906705882000097,2.6409349139998994,2.2657709680001967,78.99999999998812,8659,8325,334
45,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1675,8.343572982000069,5.9133782110006905,2.4301947709993783,79.00000000000001,9642,8369,1273
45,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1767,8.956346049999865,6.659614019000402,2.2967320309994648,78.99999999999903,8611,8230,381
46,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,4057,3.760447094000028,2.9719813939998403,0.788465700000188,82.90322580645154,0,0,0
46,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1459,5.519534969000006,2.7333144459996674,2.7862205230003383,82.90322580645156,11681,10724,957
46,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1701,10.429017942999963,7.141223683999442,3.2877942590005205,82.90322580645156,13723,12366,1357
46,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1628,23.750717141,18.144288590998713,5.606428550001283,82.90322580645156,22389,17595,4794
47,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3117,2.6648046870000144,1.9176060270003743,0.7471986599996399,75.48387096774236,0,0,0
47,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1775,4.41430874699995,1.7823016910003844,2.6320070559995656,75.48387096774194,14939,6396,8543
47,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1423,8.265647029000093,5.35144366600025,2.9142033629998423,75.48387096774186,15183,7302,7881
47,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1359,15.640652624000039,10.746274103000133,4.894378520999909,75.48387096774198,25482,9437,16045
48,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3941,3.033488764999902,2.3061495370000102,0.7273392279998916,84.21052631578944,0,0,0
48,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1618,4.512611861000097,2.2307261760001893,2.2818856849999065,84.21052631578947,8627,7674,953
48,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1633,7.377612840999973,5.3560338219995165,2.0215790190004554,84.21052631578955,7588,6571,1017
48,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1049,15.368286246000025,11.67014154200024,3.698144703999788,84.21052631578938,12963,9763,3200
49,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3101,2.6092205140000715,1.9353480820000184,0.6738724320000529,86.38157894736868,0,0,0
49,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1526,3.834823878999941,1.8703310720002264,1.964492806999715,86.38157894736848,8438,5223,3215
49,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1542,6.953614201999925,4.774770088999503,2.178844113000423,86.38157894736851,8303,5177,3126
49,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1102,8.17392105099998,6.0034116299996185,2.170509421000361,86.38157894736837,7436,5098,2338
5,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,2782,1.4927754090000178,0.8217674609999789,0.6710079480000388,75.0000000000001,0,0,0
5,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,2521,1.778251750999999,0.7378910529999985,1.0403606980000006,75.00000000000443,2713,1580,1133
5,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,2882,4.008026711999975,2.477754601999948,1.5302721100000267,75.0,7957,1059,6898
5,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,2269,9.879683975999997,5.067417232999986,4.812266743000009,75.0,32729,3217,29512
6,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3101,2.1368446279999773,1.528996257999978,0.6078483699999992,82.99999999999937,0,0,0
6,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1725,2.426743488,1.3256569189999825,1.1010865690000171,82.99999999999943,2595,2376,219
6,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1716,3.003233936999976,1.934534305,1.0686996319999764,82.9999999999999,2570,2364,206
6,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1550,4.326437724999977,2.936566622999976,1.3898711020000007,83.00000000000004,4553,3295,1258
7,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3901,3.6411064440000023,2.8731687220000026,0.7679377219999992,85.9999999999997,0,0,0
7,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1778,6.624465960000008,2.9244775469999524,3.6999884130000567,85.99999999999676,15664,15323,341
7,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1779,10.579832100999994,7.2199598600001025,3.359872240999892,86.00000000000038,13672,13286,386
7,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1516,14.675486490000026,11.111091861000006,3.56439462900002,86.00000000000048,15605,14279,1326
8,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,3101,2.48719235599998,1.8307638320000024,0.6564285239999776,77.87755102040819,0,0,0
8,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1409,3.924603380000008,1.8542035520000584,2.0703998279999496,77.87755102040812,7745,6707,1038
8,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1149,17.652171178000003,12.944269606999853,4.707901571000151,77.87755102040815,21559,14670,6889
8,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,1708,15.200701499999981,11.011778337000067,4.188923162999913,77.87755102040812,17443,13573,3870
9,iterative,auto,warm,1,0.0,False,0.0,40,0.5,0.2,fixed,1000,780,2453,1.2928966869999954,0.7164774389999593,0.5764192480000361,77.00000000000007,0,0,0
9,iterative,auto,warm,1,0.0,True,0.0,40,0.5,0.2,fixed,1000,780,1926,1.614731201999973,0.5386059909999403,1.0761252110000328,77.0,2752,1459,1293
9,iterative,auto,warm,1,0.0,True,0.1,40,0.5,0.2,fixed,1000,780,1998,2.093002770999988,0.8715842770000108,1.2214184939999768,77.00000000000004,4298,1474,2824
9,iterative,auto,warm,1,0.0,True,0.3,40,0.5,0.2,fixed,1000,780,2722,14.646251143999963,7.321640850999984,7.324610292999978,77.0,62576,3281,59295
0,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5101,11.055828950999999,9.450370787999999,1.6054581629999998,127.99999999999758,0,0,0
0,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2201,10.403625024999998,6.887426633999995,3.516198391000003,127.99999999999979,8558,7900,658
0,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2196,17.405295752999994,13.917273791999989,3.4880219610000083,128.00000000000009,8526,7849,677
0,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1866,29.0886064,23.612275565000004,5.476330834999992,128.00000000000006,16228,9778,6450
1,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,3289,4.466851776999989,3.2251128780000045,1.2417388989999836,129.99999999999528,0,0,0
1,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,3016,4.189116313,1.8901430269999795,2.2989732860000203,130.0,5514,2179,3335
1,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,3668,11.221817459999995,7.634696144000003,3.5871213159999935,130.0000000000003,14665,2416,12249
1,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2103,15.327841493000006,9.460597621000046,5.86724387199996,130.0,23969,2339,21630
10,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5101,10.001208333000024,8.413997312999983,1.5872110200000409,124.5147058823527,0,0,0
10,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2234,12.808675016000054,6.450597531000541,6.358077484999512,124.51470588235293,30268,10739,19529
10,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2113,60.436316419000036,50.52214123600004,9.914175182999998,124.51470588235287,30890,19114,11776
10,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1755,66.8764989780001,54.65383387499958,12.222665103000507,124.51470588235293,40326,20699,19627
11,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4101,8.260655306999979,6.925650482000152,1.3350048249998279,128.99999999999892,0,0,0
11,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2371,6.340887670000028,3.7711029539999568,2.569784716000072,128.99999999999764,5419,4008,1411
11,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2594,9.650965076000034,6.764483078999888,2.8864819970001463,128.99999999999235,6756,4972,1784
11,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2614,27.206153089000047,20.906818971000007,6.299334118000049,128.99999999999892,26387,5336,21051
12,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5101,11.370045247999885,9.817459817999977,1.5525854299999082,133.99999999999548,0,0,0
12,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2197,10.982291226000145,7.137434783999879,3.844856442000264,133.9999999999983,9579,8904,675
12,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2239,21.012429300999887,16.903056553999704,4.10937274700018,133.99999999999935,10467,8894,1573
12,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2056,26.701832239999927,21.82177296899954,4.880059271000392,134.00000000000009,13184,8805,4379
13,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4101,9.123434546,7.793765576000396,1.3296689699996025,130.00000000000054,0,0,0
13,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2163,8.238632628999994,5.309572109000328,2.929060519999666,129.99999999999883,6634,5938,696
13,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2132,14.165864290999934,10.977253035999636,3.1886112550002963,129.99999999999486,7567,5901,1666
13,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2145,13.351649217000158,10.146265997999762,3.205383219000397,129.9999999999992,7467,6731,736
14,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4125,9.437057375999984,7.8896611910001875,1.5473961849997977,120.46308724832214,0,0,0
14,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2227,12.859863927000106,6.476989616000083,6.382874311000023,120.4630872483222,26560,10716,15844
14,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2068,43.75814830499985,35.67782983400048,8.080318470999371,120.46308724832208,36778,12716,24062
14,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1784,38.165227629000135,29.502013338000094,8.663214291000031,120.46308724832214,33252,14766,18486
15,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4101,8.486259155000196,7.16758103400025,1.3186781209999479,118.00000000000158,0,0,0
15,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2232,7.389897215000019,4.534532494000358,2.85536472099966,117.99999999999952,6664,4963,1701
15,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2143,8.290164716000163,5.642567793000352,2.64759692299981,118.00000000000598,5461,4906,555
15,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2124,18.47170241499998,13.900463821000585,4.5712385939993965,118.00000000000048,13128,4852,8276
16,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4228,9.488912439999922,7.948799754000221,1.5401126859997019,118.46405228758186,0,0,0
16,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2233,11.627186704999984,6.1540450520001295,5.473141652999857,118.46405228758177,18827,10182,8645
16,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,1931,51.15256938399989,41.94735406100017,9.20521532299972,118.46405228758171,40270,14403,25867
16,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1990,44.92183465799985,35.300725316000815,9.621109341999043,118.46405228758171,33455,17826,15629
17,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4101,9.874386180999863,8.553231159999996,1.3211550209998677,128.99999999999923,0,0,0
17,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2252,10.785027624999882,7.007558237000238,3.777469387999645,128.99999999999895,9613,7943,1670
17,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2323,13.65738958399993,10.138741651000148,3.518647932999784,129.00000000000256,8512,6879,1633
17,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1649,24.830390345000072,19.89562126999931,4.934769075000759,129.00000000000327,13448,6792,6656
18,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4271,10.157007623000027,8.646509210999966,1.5104984120000609,126.54248366013063,0,0,0
18,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2223,10.71855203600012,6.32706342199981,4.391488614000308,126.54248366013077,11834,10154,1680
18,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2176,38.72963820199993,31.573411658000627,7.15622654399931,126.54248366013054,28689,12287,16402
18,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1837,60.39956583000003,50.20596256500062,10.19360326499941,126.54248366013071,30682,20301,10381
19,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4101,7.430241357000114,6.103330678999783,1.3269106780003312,128.00000000000065,0,0,0
19,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2382,6.594962140000009,4.0182185959997705,2.5767435440002373,128.00000000000102,5498,3997,1501
19,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,3008,19.67956581099997,15.069415717999844,4.6101500930001285,128.0000000000075,19006,4173,14833
19,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2556,8.936221484000043,6.325705158000346,2.6105163259996966,127.99999999999594,5462,3887,1575
2,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5134,13.406608184000008,11.497861810000005,1.9087463740000032,134.54861111111185,0,0,0
2,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2226,21.63872920900002,10.912883716999957,10.725845492000062,134.54861111111111,32709,31875,834
2,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2226,54.93468877799997,39.77486734099986,15.15982143700012,134.54861111111128,46680,45799,881
2,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2221,57.02736106,43.66448063499996,13.362880425000045,134.54861111111123,40628,39614,1014
20,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4992,9.670061927999996,7.616542291000089,2.0535196369999085,105.64374999999953,0,0,0
20,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2236,20.653340898000128,7.574739162999323,13.078601735000804,105.6437499999999,82827,19157,63670
20,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2013,105.2126731750002,82.49384375900013,22.718829416000066,105.64374999999997,121480,37056,84424
20,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,2177,98.80369768300012,73.70566983699905,25.098027846001056,105.64374999999997,155520,28007,127513
21,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,4101,7.677119540000149,6.307767044999991,1.3693524950001574,117.99999999999868,0,0,0
21,iterative,auto,warm,1,0.0,True,0.0,50,0.5,0.2,fixed,1000,1225,2433,6.175683031999824,3.66013510699986,2.5155479249999644,118.00000000000378,5650,4040,1610
21,iterative,auto,warm,1,0.0,True,0.1,50,0.5,0.2,fixed,1000,1225,2705,8.291329642999926,5.358962971999746,2.9323666710001817,117.99999999999821,7268,3967,3301
21,iterative,auto,warm,1,0.0,True,0.3,50,0.5,0.2,fixed,1000,1225,1656,17.437130533000072,12.601533936999656,4.835596596000414,118.00000000000023,14871,3980,10891
22,iterative,auto,warm,1,0.0,False,0.0,50,0.5,0.2,fixed,1000,1225,5121,12.987136432999932,11.092785450999598,1.8943509820003328,136.726907630522,0,0,0
